title,link,publish_date,scraped_date,text
SK On struggles to attract investments ,https://www.koreatimes.co.kr/www/tech/2022/08/129_334834.html,22-08-2022,2022-10-13,"By Park Jae-hyukSK On, the electric vehicle (EV) battery manufacturing subsidiary of SK Innovation, appears to be facing a setback in attracting investments for its pre-initial public offering (pre-IPO), arousing concerns over its failure to turn a profit, according to industry officials, Monday.Among the nation's three largest EV battery makers, SK On is currently the only company that has yet to reach its break-even point.The company initially sought to improve its profitability by building additional battery factories overseas. For this goal, it has tried to attract 4 trillion won ($3 billion) in investments from institutional investors including Carlyle, BlackRock, KKR and GIC, aiming for its valuation to reach 35 trillion won.The global supply chain crisis in the wake of Russia's invasion of Ukraine and the rising interest rates, however, has led foreign institutional investors to be cautious about their investments in the Korean market.""It has been difficult for domestic and foreign private equity firms (PEFs) to make big investments, due to the continuously rising interest rates,"" a local private equity industry insider said.The abrupt resignation earlier this month of the Carlyle Group's CEO, Korean American Kewsong Lee, is also mentioned as another reason for the U.S. firm's reluctance to invest in the Korean firm. ""It is true that SK On's pre-IPO has been delayed,"" an SK Innovation official said during last month's conference call on the company's second-quarter earnings.  By Park Jae-hyuk  SK On, the electric vehicle (EV) battery manufacturing subsidiary of SK Innovation, appears to be facing a setback in attracting investments for its pre-initial public offering (pre-IPO), arousing concerns over its failure to turn a profit, according to industry officials, Monday.  Among the nation's three largest EV battery makers, SK On is currently the only company that has yet to reach its break-even point.  The company initially sought to improve its profitability by building additional battery factories overseas. For this goal, it has tried to attract 4 trillion won ($3 billion) in investments from institutional investors including Carlyle, BlackRock, KKR and GIC, aiming for its valuation to reach 35 trillion won.  The global supply chain crisis in the wake of Russia's invasion of Ukraine and the rising interest rates, however, has led foreign institutional investors to be cautious about their investments in the Korean market.  ""It has been difficult for domestic and foreign private equity firms (PEFs) to make big investments, due to the continuously rising interest rates,"" a local private equity industry insider said.  The abrupt resignation earlier this month of the Carlyle Group's CEO, Korean American Kewsong Lee, is also mentioned as another reason for the U.S. firm's reluctance to invest in the Korean firm.   ""It is true that SK On's pre-IPO has been delayed,"" an SK Innovation official said during last month's conference call on the company's second-quarter earnings.  Amid the slow progress in talks with foreign investors, SK On decided to attract investments from domestic institutions preemptively by signing an agreement last week with a consortium comprised of Korea Investment Private Equity, EastBridge Partners and Stella Investment. The consortium is said to have lowered the battery maker's valuation to 22 trillion won, promising a 2-trillion-won investment. Some securities analysts gave optimistic reviews for SK On's plan to raise capital and improve profitability.""Depending on its external growth during the second half of this year, SK On is expected to reduce its losses,"" Meritz Securities analyst Rho Woo-ho said in a report. ""It seems likely to reach the break-even point during the third quarter of 2023, dispelling concerns about its profitability.""However, uncertainty remains about whether the consortium will succeed in raising the money from institutional investors, such as the National Pension Service (NPS), the Korean Federation of Community Credit Cooperatives and the Korea Teachers' Credit Union.As a major shareholder of SK Innovation, the NPS previously opposed the oil refiner's plan to spin off its EV battery manufacturing unit, arguing that the plan would damage shareholder value. Amid the slow progress in talks with foreign investors, SK On decided to attract investments from domestic institutions preemptively by signing an agreement last week with a consortium comprised of Korea Investment Private Equity, EastBridge Partners and Stella Investment. The consortium is said to have lowered the battery maker's valuation to 22 trillion won, promising a 2-trillion-won investment.   Some securities analysts gave optimistic reviews for SK On's plan to raise capital and improve profitability.  ""Depending on its external growth during the second half of this year, SK On is expected to reduce its losses,"" Meritz Securities analyst Rho Woo-ho said in a report. ""It seems likely to reach the break-even point during the third quarter of 2023, dispelling concerns about its profitability.""  However, uncertainty remains about whether the consortium will succeed in raising the money from institutional investors, such as the National Pension Service (NPS), the Korean Federation of Community Credit Cooperatives and the Korea Teachers' Credit Union.  As a major shareholder of SK Innovation, the NPS previously opposed the oil refiner's plan to spin off its EV battery manufacturing unit, arguing that the plan would damage shareholder value. "
UAE hospital operator Burjeel shares rise 15.5 percent after $300m IPO,https://www.arabnews.com/node/2178546/business-economy,2022-10-10,13-10-2022,"Riyadh: Abu Dhabi-based hospital operator Burjeel Holdingsâ shares rose 15.5 percent on their first day of trading on Monday after the company raised 1.1 billion dirhams ($299.49 million) through the stock market listing.Burjeelâs shares were trading at 2.31 dirhams each at 0905 GMT, up from an initial public offering price of 2 dirhams a share, the lower end of a 2-2.45 dirhams range indicated on Sept. 30.The listing is the latest in a string of IPOs in the Gulf that have defied wider market trends. Neighboring Dubai listed three state-linked entities this year alongside several other flotations in Abu Dhabi and regional heavyweight Saudi Arabia, which aims to make its stock exchange among the worldâs top three.Burjeel, which operates 16 hospitals and 23 medical centers, said in a statement the IPO of 11 percent of the companyâs issued share capital drew total gross demand of more than 32 billion dirhams, implying 29 times oversubscription âin aggregate.ââAt the time of listing, Burjeel Holdings is the largest health care company trading on ADX,â Burjeel said, referring to the Abu Dhabi Securities Exchange and noting that the IPO price gave the company a valuation of 10.4 billion dirhams.It said it intended to pay cash dividends from 2023 onwards with an expected pay-out ratio of 40-70 percent of net income, depending on investment needs for additional growth plans.The company posted net income of 152.9 million dirhams in the first half of this year and 234.1 million dirhams in 2021, according to Refinitiv data.In September, Abu Dhabiâs International Holding Company, chaired by the UAEâs national security adviser, bought a 15 percent stake in the company. VPS Healthcare Holdings, founded and chaired by Shamsheer Vayalil Parambath, continues to own 70 percent of Burjeel following the IPO."
PIF-backed utility firm Marafiq opens IPO at up to $11 per share,https://www.arabnews.com/node/2177931/business-economy,2022-10-09,13-10-2022,"RIYADH: Saudi Power and Water Utility Co. for Jubail and Yanbu,Â which is backed by the Saudi Public Investment Fund, set theÂ price range for its initial public offering at SR41-46 ($10.9-$12) per share, as it kicks off the book-building period on Sunday.The book-building process for institutional investors, which will end on Oct. 14, will be led by HSBC Saudi Arabia and Riyad Capital, according to a bourse filing.The utility company, known as Marafiq, is offering 29.24 percent of its capital, representing 73.09 million, in an attempt to join the main market.The retail subscription to 21.93 million shares, or 10 percent of the shares offered, will run from Oct. 26 to Oct. 29."
Electronic parts distributor Perfect Presentation to float 30% of its shares on TASI in an IPO,https://www.arabnews.com/node/2177916/business-economy,2022-10-09,13-10-2022,"RIYADH: Perfect Presentation for Commercial Services Co. plans to proceed with an initial public offering of a 30 percent stake on Saudi Exchangeâs main market.The Saudi Exchange approved the companyâs application to list 4.50 million shares on Aug. 9, and the Capital Market Authority approved the listing on Sep. 12, according to a bourse filing.Saudi Fransi Capital was appointed to serve as Perfect Presentation's financial advisor, bookrunner, lead manager, and underwriter.The price for all buyers of the Shares will be determined after the book-building period.Founded in 2004, Perfect Presentation For Commercial Service distributes electronic parts and electronic communications equipment wholesale."
Dubai bourse DFM to introduce changes to indices in Q4,https://www.arabnews.com/node/2174141/business-economy,2022-10-03,13-10-2022,"DUBAI:Â Dubai Financial MarketÂ said on Monday it planned to adopt a new methodology for its main equities indices, which will come into effect in the fourth quarter, according to Reuters.The Dubai bourseâs general index, Sharia index and sector indices, will be calculated by S&P Dow Jones Indices, it said in a statement.A key improvement among the changes is a limit on the weighting of a listed company to 10 percent from 20 percent, which should result in a larger representation of companies on the DFMâs benchmarks, it said.The Dubai bourse said the index calculation will be based on actual free float adjusted market capitalization, and that the indices will be rebalanced on a quarterly basis, from semi-annually currently.The bourse plans to align its sectors with an industry classification standard which is followed by institutional clients, it said.DFM will have seven sectors: financials, industrials, real estate, utilities, communication services, materials and consumer staples.The bourse has invited market participants for consultations on the index methodology ahead of possible changes, with the revised indexes to be launched in Q4, it said.The changes follow a flurry of initial public offerings from state-linked entities this year, part of a government program intended to attract investors and boost activity on the stock exchange.Toll-road operator Salik , which listed last week, raised 3.735 billion dirhams ($1.02 billion) by selling a 24.9 percent stake in its initial public offering, giving the company a market value of 15 billion dirhams.Dubai business park operator TECOM Group in June raised 1.7 billion dirhamsÂ through the sale of 625 million ordinary shares, equivalent to 12.5 percent of the company in an IPO.Dubaiâs Water and Electricity Authority, known as DEWA, in April raised over $6 billion for its IPO, the regionâs biggest since Saudi Aramco.Â"
Volkswagen prices Porsche shares at top tier range on strong demand,https://www.arabnews.com/node/2171946/business-economy,2022-09-29,13-10-2022,"RIYADH: Volkswagen-owned Porsche is set to price its initial offering of stock at the high end of the planned range, Bloomberg reportedThe share price was set at $80 per share, valuing the company at $73 billion, as it aims to pull off Europeâs largest initial public offering in a decade despite the turmoil in capital markets.Porsche opens its Frankfurt stock market trading on Thursday, Sep. 29, for the first time.The sale will help Volkswagen fund its electrification push, while investors get an emotional brand akin to Ferrari NV, which also separated from parent Fiat in 2015.âIf you can pull off an IPO in such a difficult market, it shows the attractiveness of the business,â Jefferies analyst Philippe Houchois told Bloomberg.âPorsche is a mature, well-known business that doesnât need to raise capital. Putting it on the market as a fully formed business â- being able to pull that off is quite impressive.âThe company is targeting revenue of up to $37 billion this year and a return on sales of up to 18 percent, up two percentage points from last year. Returns are to climb above 20 percent in the long term."
"Saudi market regulator approves Nomu listing of Leen Alkhair, Meshkati TradingÂ ",https://www.arabnews.com/node/2171696/business-economy,2022-09-29,13-10-2022,"RIYADH: Saudi Arabiaâs Capital Market Authority has given its approval for initial public offerings by two companies seeking to join the Kingdomâs Parallel market.Leen Alkhair Trading Co. has received approval to register and offer 23.5 percent of its total capital, equivalent to 958,750 shares, the Saudi market regulator said in a statement.Leen Alkhair specializes in marketing, packaging, distributing, and importing fresh vegetables and fruits and has 768 clients and 450 refrigerated cars. It also imports and markets a wide range of agricultural and food products utilizing the latest international technologies, as well as ensuring the efficient use of natural resources.Meanwhile, Meshkati Trading Co. was also approved by the regulator to offer 900,000 shares, which represents 25 percent of the company's capital.Established in 2009, Meshkati Trading is an integrated national lighting solutions provider that utilizes the latest technology to provide lighting systems to its clients.Meshkati said its main goal is to become one of Saudiâs leading suppliers of safe electrical products and all related products. Through its various branches, it aims to consolidate and strengthen its position while also delivering modern, high-quality products and services.Shares of these companies will only be available for trading to qualified investors. In advance of the offering, prospectuses will be issued to investors, the statement said.The approval of the applications is valid for six months from the date the CMA board approves it. If the listing of the companiesâ shares does not take place within this time frame, the approval will be deemed revoked.The Saudi stock exchange Tadawul Group announced in March that it has received more than 70 listing applications for both the main index TASI, as well as the parallel index Nomu.The Saudi Stock Exchange has recorded 17 initial share sales in the first half of the year, generating proceeds amounting to $5.07 billion.The parallel Nomu market accounted for nine listings worth $649 million.This number is up from 15 offerings during the whole of 2021, which raised almost $5 billion.As of Tuesday, Sept. 27, TASI, the main market, has listed 10 IPOs, while Nomu, the parallel market, has listed 11 IPOs."
Bangtan Boys Impresario's Assets Double Since IPO,http://english.chosun.com/site/data/html_dir/2021/07/14/2021071401132.html,2021-07-14,13-10-2022,"Bang Si-hyuk, the impresario behind Hybe Corporation that manages K-pop juggernaut Bangtan Boys, also known as BTS, saw his wealth more than double over the nine months since the company was listed on the stock exchange. "
4 Suits Filed on Behalf of Investors After NYSE IPO of China's ...,http://english.chosun.com/site/data/html_dir/2021/07/09/2021070900458.html,2021-07-09,13-10-2022,"At least four lawsuits have been filed on behalf of U.S. investors after questions emerged about whether the Chinese ride-hailing firm Didi Global Inc. had been warned by Beijing regulators to postpone its multi-billion-dollar initial public offering on the New York Stock Exchange. The suits reflect rising concern over the political risk of investing in U.S.-listed Chinese companies. Labaton Sucharow LLP, a shareholder-rights law firm in New York, announced on July 6 that it was investigating claims on behalf of investors in Didi Global Inc. New York- based investor-rights law firm Rosen also has filed a class action lawsuit against Didi, ""seeking to recover damages for Didi investors under the federal securities laws."" Two other law firms, Schall Law Firm in Los Angeles and Glancy Prongay & Murray LLP, of Berkeley, California, have filed similar lawsuits in the past few days.""The key lies in whether Didi has received any oral or written warning from the Chinese government before the IPO,"" Guo Yafu, founder and CEO of the New York investment advisory firm TJ Capital Management told VOA Mandarin. ""If it had, Didi has a legal responsibility to disclose that information to the investors,"" he told VOA Mandarin by phone Tuesday. Wei Cheng, a former employee of Chinese e-commerce giant Alibaba founded Didi, China's version of Uber, in 2012. Since then, the ride-hailing company has expanded its business to about 4,000 cities in 15 countries, including China, Australia, New Zealand, Japan, Brazil, Mexico, Chile, Colombia, Peru, Costa Rica, Panama, Russia, the Dominican Republic, and Argentina. It has roughly 493 million active annual users and 15 million drivers.On June 30, Didi made its debut at $14 a share, which valued the company at $68 billion, making DiDi the largest IPO of a Chinese company listed on an American exchange since Alibaba raised $25 billion in 2014. "
Large Cryptocurrency Exchange Coinbase Set to Go Public,http://english.chosun.com/site/data/html_dir/2021/04/15/2021041500417.html,2021-04-15,13-10-2022,"Cryptocurrency exchange Coinbase was set to go public Wednesday at an initial price of US$250 per share.  The initial public offering for Coinbase Global Inc. comes as the world's largest cryptocurrency, Bitcoin, reached all-time highs, breaking over $64,000 per coin.  ""The Coinbase IPO is potentially a watershed event for the crypto industry and will be something [Wall] Street will be laser focused on to gauge investor appetite,"" Wedbush Securities analyst Daniel Ives wrote this week, the Associated Press reported. ""Coinbase is a foundational piece of the crypto ecosystem and is a barometer for the growing mainstream adoption of Bitcoin and crypto for the coming years,"" Ives said.  The U.S.-based company's revenue doubled last year to $1.14 billion as verified users of the platform swelled to 43 million, AP reported. After losing millions in 2019, the company made a profit of $322.3 million in 2020."
Coupang Points Way for More Korean Start-ups to Go Public in U.S.,http://english.chosun.com/site/data/html_dir/2021/03/15/2021031501373.html,2021-03-15,13-10-2022,"Coupang may have opened the gates for more Korean start-ups into the U.S. after the e-commerce firm went public in the New York Stock Exchange last week.For start-ups, the NYSE has a lower entry barrier than the Korean bourse as it is possible to go public in New York if growth potential can be proven. The Wall Street Journal reported that Korean grocery delivery app Market Kurly is also considering going public in New York. ""We are considering all possibilities, whether it be Korea or the U.S.,"" a company spokesman said last Friday. Coupang successfully made its debut with the largest IPO since Uber in 2019."
Billionaire Enrique Razonâs Prime Infra Defers $478 Million IPO,https://www.wealthx.com/intelligence-centre/daily-news/2022/billionaire-enrique-razons-prime-infra-defers-478-million-ipo/,2022-10-12,13-10-2022,"Prime Infrastructure Capitalâcontrolled by billionaire Enrique Razon Jr.â said Tuesday it has postponed its initial public offering until the first half of 2023 due to unfavorable market conditions.ÂThe IPOâwhich is being managed by CLSA as global coordinator and bookrunner, and by BDO Capital and BPI Capital as domestic underwritersâwould have been the Philippinesâ largest maiden share sale this year. Prime Infra was aiming to raise as much as 28.2 billion pesos ($478 million) to bankroll investments in renewable energy and water utilities.ÂThe decision to pull the plug on the IPO was made last week, after the company held investor roadshows in September across Asia, Europe and the U.S., according to BDO Capital president Eduardo Francisco. While investors liked the company, there were concerns about the bearish market sentiment and the pesoâs depreciation, he added.ÂRead the full story onÂ Forbes here."
Porsche Shares Fall Below IPO Pricing,https://www.wealthx.com/uncategorized/2022/porsche-shares-fall-below-ipo-pricing/,2022-10-04,13-10-2022,"Shares in sports car brand Porsche (.P911_p.DE) fell below its listing price on Monday, the third day of trading since its $72 billion listing by parent company Volkswagen (VOWG_p.DE).ÂThe closely watched initial public offering (IPO) was the largest listing in Germany in more than 25 years despite a backdrop of volatile global markets.ÂOn Monday Porsche shares fell to 81 euros, 1.8% below the IPO pricing of 82.50 euros. At 1100 GMT they were trading at 81.48 euro per share, down 1.1%.ÂRead the full story onÂ Reuters here."
Ithaca Energy To Ready IPO To Raise About $1 Billion,https://www.wealthx.com/intelligence-centre/daily-news/2022/ithaca-energy-to-ready-ipo-to-raise-about-1-billion/,2022-09-30,13-10-2022,"UK oil and gas producer Ithaca Energy Ltd. is preparing an initial public offering in London this year that could raise about $1 billion, according to people familiar with the plan.ÂThe unit of Israelâs Delek Group Ltd. has hired Morgan Stanley and Goldman Sachs Group Inc. as lead underwriters, the people said, asking not to be identified as the matter is private. The company has also appointed multiple banks as bookrunners for the proposed offering which could value the business at as much as $6 billion, the people said. Delekâs shares rose as much as 6.1%.ÂDeliberations are ongoing and no final decisions have been made, according to the people. If the offering goes ahead, it would be a rare European share sale as companies have stayed away with equity markets hit by a number of concerns including the fear of a global recession. Ithaca could also decide not to go ahead because of the challenging conditions, the people said. Delek has previously said it plans to sell equity in Ithaca this year, including a possible IPO in London.ÂRead the full story onÂ Bloomberg here."
EV Maker Leapmotor Launches Up To $1 Billion Hong Kong IPO,https://www.wealthx.com/intelligence-centre/daily-news/2022/china-ev-maker-leapmotor-launches-up-to-1-billion-hong-kong-ipo/,2022-09-20,13-10-2022,"Chinese electric vehicle maker Zhejiang Leapmotor Technology is aiming to raise $1.03 billion in a Hong Kong initial public offering (IPO), according to regulatory filings, that would be the largest in the city in 2022.ÂThe company is selling 130.82 million shares in the deal that will be sold in a price range of HK$48 to HK$62 each, the filings showed.ÂLeapmotorâs deal comes as China Vankeâs property services group Onewo Space-Tech Service is in the market raising up to $733 million in its IPO that was launched Monday. Onewo had hoped to raise $2 billion but scaled back the size of its IPO.ÂRead the full story onÂ Reuters here."
AIGâs Corebridge Raises $1.68 Billion At Bottom Of IPO Range,https://www.wealthx.com/intelligence-centre/daily-news/2022/aigs-corebridge-raises-1-68-billion-at-bottom-of-ipo-range/,2022-09-15,13-10-2022,"American International Group Inc.âs life and retirement unit raised $1.68 billion in an initial public offering, pricing its shares at the bottom of a marketed range.ÂThe IPO by Corebridge Financial Inc. is the biggest in the US this year and is being closely watched as a possible harbinger of a healthier market after the worst year for new listings since the depths of the financial crisis.ÂCorebridge sold 80 million shares Wednesday for $21 each after marketing them for $21 to $24, according to a statement. At the IPO price, Houston-based Corebridge has a market value of about $13.6 billion based on the outstanding shares listed in its filings with the US Securities and Exchange Commission.ÂRead the full story onÂ Bloomberg here."
Dubai Seeks To Raise $817 Million From IPO Of Road-Toll Operator,https://www.wealthx.com/intelligence-centre/daily-news/2022/dubai-seeks-to-raise-817-million-from-ipo-of-road-toll-operator/,2022-09-13,13-10-2022,"Dubai is looking to raise $817 million in the initial public offering of its road-toll collection system, the third listing in the emirate this year.ÂThe cityâs government is selling 1.5 billion shares, or a 20% stake, in Salik at 2 dirhams ($0.54) apiece, according to an advertisement in Dubai-based Gulf News. Cornerstone investors â UAE Strategic Investment Fund, Dubai Holding, Shamal Holding and Abu Dhabi Pension Fund â have committed up to 606 million dirhams to the IPO.ÂThe IPO is testing investor appetite at a delicate time for Middle East listings. After a record start this year, the market has started to wobble in the face of economic challenges and weaker oil prices, with Dubai Electricity & Water Authority and Tecom Group posting lackluster performances in recent months.ÂRead the full story onÂ Bloomberg here."
Richard Liâs Insurer FWD Eyeing Hong Kong IPO In 2023,https://www.wealthx.com/intelligence-centre/daily-news/2022/richard-lis-insurer-fwd-eyeing-hong-kong-ipo-in-2023/,2022-09-08,13-10-2022,"ÂFWD Group Holdings Ltd., the Asian insurer backed by billionaire Richard Li, is weighing 2023 as a new target for its long-awaited Hong Kong initial public offering, according to people familiar with the matter.ÂFWD, which in May decided to postpone its listing in the Asian financial hub due to a weak market, is working toward a potential share sale as early as the first quarter next year, the people said, asking not to be identified because the matter is private. The insurer has been seeking to raise about $1 billion in an IPO, although the final size hasnât been formally decided, the people said.ÂThe company plans to refile its listing documents with more recent financial details as soon as next week, the people said. The updated filing would show earnings growth in the first half of this year despite headwinds faced by the industry due to the pandemic, they said.ÂRead the full story onÂ Bloomberg here."
"Geely Premium EV Brand Zeekr Is Exploring IPO Options, Sources Say",https://www.wealthx.com/intelligence-centre/daily-news/2022/geely-premium-ev-brand-zeekr-is-exploring-ipo-options-sources-say/,2022-08-26,13-10-2022,"Zeekr Intelligent Technology Ltd. is considering an initial public offering and has asked investment banks for proposals, according to people familiar with the situation.ÂThe Zhejiang Geely Holding Group Co.-backed company is exploring listing venues including the US and Hong Kong and hasnât decided on the IPO size, the people said, asking not to be named as the information is private.ÂThe EV maker is the latest firm backed by billionaire Li Shufu looking to tap the growing investor appetite for the sector. Geely is considering a Hong Kong IPO for its ride-hailing firm Cao Cao Mobility as soon as next year, Bloomberg News reported last week.ÂRead the full story onÂ the Business Standard here."
Indiaâs Digit Insurance Eyes $440 Million In IPO,https://www.wealthx.com/intelligence-centre/daily-news/2022/indias-digit-insurance-eyes-440-million-in-ipo/,2022-08-17,13-10-2022,"Indiaâs Digit Insurance, backed by Canadian billionaire Prem Watsaâs Fairfax Group, aims to raise around $440 million through an initial public offering (IPO), according to a source with direct knowledge and regulatory documents filed on Tuesday.ÂFounded in 2017, Digit is trying to expand its presence in general insurance by offering a better customer experience including easier claim settlements.ÂThe companyâs prospectus filed on Tuesday showed the IPO will consist of a fresh issue of shares worth 12.5 billion Indian rupees ($158 million).ÂRead the full story onÂ Reuters here."
Dubaiâs Tecom Draws $9.6 Billion In Orders For $454 Million IPO,https://www.wealthx.com/intelligence-centre/daily-news/2022/dubais-tecom-draws-9-6-billion-in-orders-for-454-million-ipo/,2022-06-28,13-10-2022,"Dubai business park operator Tecom Group drew orders worth $9.63 billion for its initial public offering, the latest Middle East listing to attract strong investor demand amid a boom in regional share sales.ÂDubaiâs government sold 625 million shares at 2.67 dirhams each, raising $454 million, according to a statement on Monday. The price implies a dividend yield of about 6%, following a regional trend of luring investors with juicy returns, and a market capitalization of 13.4 billion dirhams ($3.65 billion).ÂThe price range had been set at 2.46 dirhams to 2.67 dirhams per share and investors put in enough orders to cover the books within hours on the first day. Despite being covered 21 times, Tecomâs IPO proved less popular than some recent Middle Eastern listings.ÂRead the full story onÂ Bloomberg here."
Malaysia State Firm Weighs IPO For $1 Billion Palm Oil Arm,https://www.wealthx.com/intelligence-centre/daily-news/2022/malaysia-state-firm-weighs-ipo-for-1-billion-palm-oil-arm-2/,2022-06-24,13-10-2022,"A Malaysian state-owned investment firm Johor Corp. could seek to raise about 1 billion ringgit ($227 million) in an initial public offering of its plantation unit, according to people with knowledge of the matter.ÂThe investment arm of the Johor state government is asking bankers for pitches for the potential listing of Kulim Malaysia Bhd., and is targeting a valuation of around $1 billion for the unit, the people said. An IPO in Kuala Lumpur could happen as early as next year, said the people, who asked not to be identified as the process is private.ÂThe Kulim listing would come as a three year rally in crude palm oil prices has sputtered out. Gains for the year have been wiped out, as supplies increase in Malaysia and Indonesia and petroleum prices slide.ÂRead the full story onÂ Bloomberg here."
Malaysia State Firm Weighs IPO For $1 Billion Palm Oil Arm,https://www.wealthx.com/intelligence-centre/daily-news/2022/malaysia-state-firm-weighs-ipo-for-1-billion-palm-oil-arm/,2022-06-23,13-10-2022,"A Malaysian state-owned investment firm Johor Corp. could seek to raise about 1 billion ringgit ($227 million) in an initial public offering of its plantation unit, according to people with knowledge of the matter.ÂThe investment arm of the Johor state government is asking bankers for pitches for the potential listing of Kulim Malaysia Bhd., and is targeting a valuation of around $1 billion for the unit, the people said. An IPO in Kuala Lumpur could happen as early as next year, said the people, who asked not to be identified as the process is private.ÂThe Kulim listing would come as a three year rally in crude palm oil prices has sputtered out. Gains for the year have been wiped out, as supplies increase in Malaysia and Indonesia and petroleum prices slide.ÂRead the full story onÂ Bloomberg here."
China IPO Fundraising Doubles US Total To Top Global Ranks,https://www.wealthx.com/intelligence-centre/daily-news/2022/china-ipo-fundraising-doubles-us-total-to-top-global-ranks/,2022-06-22,13-10-2022,"New listings in China this year have raked in more than double the amount raised on Wall Street, after officials camped out at Shanghaiâs stock exchange during the cityâs strict lockdown to ensure a steady flow of deals.ÂTotal fundraising from initial public offerings in China has hit almost $35bn this year, compared with just $16bn on Wall Street, according to data from Dealogic.ÂThe strong showing for Chinaâs IPO market came as authorities in Shanghai reacted swiftly after the city of 26mn entered a two-month lockdown, dispatching a squad of cadres to safeguard what is one of the most precious resources in Chinaâs financial capital.ÂRead the full story on theÂ Financial Times here."
SoftBank Plans Additional London Listing For Arm IPO,https://www.wealthx.com/intelligence-centre/daily-news/2022/softbank-plans-additional-london-listing-for-arm-ipo/,2022-06-15,13-10-2022,"SoftBank Group Corp. is planning to list some of its stake in chip designer Arm Ltd. on the London Stock Exchange, switching from an earlier plan to only use the US market, according to people familiar with the matter.ÂThe Japanese company is adjusting plans for an initial public offering of its chip technology division and will likely still list the majority of what it offers for trading on US exchanges, according to the people, who asked not to be identified because the matter hasnât been made public. The size and timing of the sale hasnât been finalized and plans for the listing still may change, according to the people.ÂArm, which SoftBank acquired in 2016, is based in Cambridge, England. Arm was one of the UKâs most important technology companies before the purchase and still has the majority of its operations there. An IPO that would list only in the US would be a blow to the UK government and capital market.ÂRead the full story onÂ Bloomberg here."
Alibaba Slips As Big Hopes on Ant IPO Revival Quickly Fade,https://www.wealthx.com/intelligence-centre/daily-news/2022/alibaba-slips-as-big-hopes-on-ant-ipo-revival-quickly-fade/,2022-06-10,13-10-2022,"Alibaba Group Holding Ltd.âs US-listed shares slipped after Chinaâs regulator denied a Bloomberg News report that it has started early stage discussions on reviving the initial public offering of Jack Maâs Ant Group Co..ÂShares of the e-commerce giant dropped 8.1% Thursday, after shooting up around 7% in premarket trading on the Bloomberg report.ÂThe stock quickly erased earlier gains after the China Securities Regulatory Commission said it isnât conducting work on reviving the Ant IPO, although it supports eligible internet platform companies to list in China and overseas. Meanwhile, Ant said it has no plans to initiate an IPO.ÂRead the full story onÂ Bloomberg here."
Chinaâs EV Maker WM Motor Said To Weigh $1 Billion Hong Kong IPO,https://www.wealthx.com/intelligence-centre/daily-news/2022/chinas-ev-maker-wm-motor-said-to-weigh-1-billion-hong-kong-ipo/,2022-06-03,13-10-2022,"Chinese electric vehicle manufacturer WM Motor Holdings Ltd. is considering raising about $1 billion in a Hong Kong initial public offering, according to people familiar with the matter.ÂThe company could launch the share sale before the end of the year, said the people, who asked not to be identified as the information is private. Deliberations are ongoing and details including size and timeline could change, the people said.ÂThe firm filed pre-listing documents with the Hong Kong exchange on Wednesday, in an initial step to join a slew of competitors already trading in the Asian financial hub. Large size deals vanished from Hong Kongâs exchange this year as factors including regulatory woes in China, surging inflation and hawkish central banks led several issuers to scrap IPO plans worldwide.ÂRead the full story onÂ Bloomberg here."
Abu Dhabiâs Borouge Draws $80 Billion In Demand For Its IPO,https://www.wealthx.com/intelligence-centre/daily-news/2022/abu-dhabis-borouge-draws-80-billion-in-demand-for-its-ipo/,2022-05-31,13-10-2022,"Abu Dhabi-based petrochemicals company Borouge has attracted demand of $80 billion for its initial public offering, two sources told Reuters, as retail investors snapped up shares despite volatile global markets.ÂThe company, which is jointly owned by Abu Dhabi National Oil Company and Austriaâs Borealis, has attracted orders of $63 billion from institutional investors, said the sources, declining to be named as the matter is not public.ÂBorouge is due to list on the Abu Dhabi stock exchange on Friday.ÂDemand for the retail tranche, which includes employees in the company, totalled $17 billion, the highest for an IPO in the United Arab Emirates in almost two decades.ÂRead the full story onÂ Reuters here."
Borougeâs $2 Billion Abu Dhabi IPO Draws Asiaâs Richest Man,https://www.wealthx.com/intelligence-centre/daily-news/2022/borouges-2-billion-abu-dhabi-ipo-draws-asias-richest-man/,2022-05-24,13-10-2022,"The United Arab Emiratesâ biggest oil company and Borealis AG are seeking to raise $2 billion from an initial public offering of their chemicals joint venture in Abu Dhabi, set to be the biggest ever listing in the emirate.ÂBorougeâs IPO price has been set at 2.45 dirhams per share, Abu Dhabi National Oil Co. said in a statement on Monday. Adnoc and Vienna-based Borealis are selling 3 billion shares in Borouge, equating to 10% of the maker of specialty plastics. The offer price implies an equity valuation of $20 billion.ÂSeven cornerstone investors have agreed to subscribe for $570 million worth of shares. The family of Indian billionaire Gautam Adani, Asiaâs richest man, has committed $75 million, Abu Dhabi wealth fund ADQ will buy shares worth $120 million and Alpha Dhabi Holding has committed $100 million.ÂRead the full story onÂ Bloomberg here."
