text,publish_date,scraped_date,title,link,companies_1,companies_2
"Kuwait: Kuwait Financial Centre “Markaz” recently released its Monthly Market Review report for the month of March 2022. In line with its GCC peers, Kuwait’s all share index gained 6.7% in the month of March, supported by a rise in oil prices. Oil prices, which were a major driving factor for the GCC stock market performance, crossed USD 120 per barrel mark in the month of March. Among sectors, Boursa Kuwait’s Banking sector was the top gainer, rising 9.9% followed by financial services sector at 5.3%. Healthcare sector had the biggest decline in the month and Energy sector index declined, falling 5.3%. Among Premier Market stocks, National Investments Company and Boursa Kuwait were the top gainers during the month, rising 23.7% and 14.3% respectively. Inflation in Kuwait rose to 4.37% YoY driven by rising prices of food and housing services, in the month of February 2022. Kuwait's government is taking cautious measures to keep critical commodity prices in check and has halted all grain exports for the next three months. Central Bank of Kuwait has raised its main interest rates by 25 bps in March, subsequent to the interest rate hike by the U.S. Federal Reserve and Kuwaiti banks are expected to be benefitted by this interest rate hike. Saudi Arabia, UAE and Bahrain have also increased their policy rates by 25 bps. Kuwait’s M2 money supply expanded 1.9% YoY in January, and bank lending to the private sector grew by 6.8% YoY in the same month. Kuwaiti bank revenues grew 7.1% in 2021 with profits almost doubling to $2.9 billion driven by increase in revenues as well as decline in loan loss provisions. According to Moody’s, Kuwaiti Islamic Banks have recorded the fourth best growth rate in financing operations, globally, during the period 2019-Q3 2021.  Ali Alghanim & Sons whose businesses include car dealerships, construction and electronics has filed to list on Boursa Kuwait and the company is expected to sell a 45% stake in the listing, as per Bloomberg. Regionally, S&P GCC composite index rose by 4.8% for the month, driven by upward oil price momentum. All GCC markets gained for the month. Abu Dhabi and Bahrain equity indices were the biggest gainers among GCC, rising 6.8% and 5.6% respectively over the month. Qatar, Saudi Arabia and Oman equity indices also marked a gain of 4.5%, 4.0% and 3.7% respectively over the month. Among the GCC blue chip companies, the best performer was First Abu Dhabi Bank, which gained 14.6% during the month. Due to a sharp increase in oil prices and robust domestic demand, Saudi Arabia's real GDP increased by 6.7 percent year on year in Q4 2021. S&P upgraded Saudi Arabia's outlook from stable to positive, as it expects improved GDP growth and fiscal dynamics in the medium term, improved oil sector prospects and the Government’s reform programs. The IPO of Dubai Electricity and Water Authority (DEWA) opened for subscription on March 24, intends to float 17% and could raise as much as USD 5.7billion. Developed markets ended positive for the month with MSCI world gaining 2.5%, S&P 500 gaining 3.6%, Japan’s topix gaining 3.2% and UK’s FTSE gaining 0.8%. US inflation increased 7.9% y/y in Feb 2022, recording a fresh 40-year high mainly driven by rising food and fuel costs. U.S. Treasury yields jumped during the month, with the benchmark 10-year note surging from 1.82% (February end) to 2.35%. In February 2022, the unemployment rate in the US fell to a two-year low of 3.8% as job growth soared. The Bank of England has hiked interest rates three times in a row, returning Bank Rate to its pre-pandemic level of 0.75%. Oil prices were up 6.9% for March 2022 due to supply tightness and United States is considering the release of up to 180 million barrels from its strategic petroleum reserve over several months to calm soaring crude prices. The United States has stated that it will work to supply 15 billion cubic meters of liquefied natural gas (LNG) to the European Union this year to help reduce their reliance on Russian energy supplies. -Ends- About Kuwait Financial Centre “Markaz” Established in 1974, Kuwait Financial Centre K.P.S.C “Markaz” is one of the leading asset management and investment banking institutions in the MENA region with total assets under management of over KD 1.04 billion as of 31 December 2021. Over the years, Markaz has pioneered innovation through developing new concepts resulting in creation of new investment channels. These channels enjoy unique characteristics, and helped Markaz widen investors’ horizons. Examples include Mumtaz (the first domestic mutual fund), Idikhar (the first money market fund in Kuwait), MREF (the first real estate investment fund) and Forsa Financial Fund (the first and only options market maker in the GCC since 2005), all conceptualized, established and managed by Markaz. Markaz was listed on the Boursa Kuwait in 1997. For further information, please contact: Sondos S. Saad Media & Communications Department Kuwait Financial Centre K.P.S.C. ""Markaz"" Email: ssaad@markaz.com ",20/Jul/2022 00:00:00,20/Jul/2022 16:57:51,Markaz: Oil crosses $120/b and propels GCC markets even higher,https://www.zawya.com/en/press-release/companies-news/markaz-oil-crosses-120-b-and-propels-gcc-markets-even-higher-eth29nas,"[GCC, GCC, Healthcare, Energy, National Investments Company, Central Bank of Kuwait, the U.S. Federal Reserve, Moody’s, Kuwaiti Islamic Banks, Ali Alghanim & Sons, S&P, Abu Dhabi, GCC, First Abu Dhabi Bank, S&P, Dubai Electricity and Water Authority, S&P, FTSE, U.S. Treasury, The Bank of England, Bank Rate, LNG, the European Union, Markaz, Forsa Financial Fund, GCC, Markaz]",[]
"ABUJA - State-run Nigerian National Petroleum Corp will be ready to launch an initial public offering (IPO) in the middle of next year, its group CEO said on Tuesday after the firm formally became a commercial company known as NNPC Ltd.

""We are convinced that by the middle of next year, this company will be IPO ready, which means that you have the system, processes, and a company that is accountable to its stakeholders and shareholders,"" Mele Kyari told reporters in Abuja.

As a commercial entity, NNPC Ltd will no longer have recourse to state funds. Its shares and assets, including oil blocs and refineries are now held by the ministries of petroleum and finance.

NNPC Ltd operates joint production ventures with Western oil majors but anti-corruption campaigners have long asked for the company to be more transparent, calling for the publication of its crude contracts and a statement of accounts.

Junior petroleum minister Timpire Sylva said earlier on Tuesday that NNPC Ltd will operate as a profitable entity that would declare dividends.

(Reporting by Camillus Eboh and Felix Onuah; Writing by MacDonald Dzirutwe; Editing by Edmund Blair and Richard Pullin)",Date,2022-07-20,"Nigeria's NNPC sees IPO launch mid next year, CEO says",https://ipo.einnews.com/article/582106840?lcf=OCDoEYEqDerAgfzLAbKEdQ%3D%3D,"[ABUJA - State, Nigerian National Petroleum Corp, NNPC Ltd., NNPC Ltd, NNPC Ltd, NNPC Ltd]",[NNPC]
"SINGAPORE: QSR Brands, the Malaysian operator of KFC and Pizza Hut restaurants in Southeast Asia, has again delayed its domestic initial public offering (IPO) of up to US$500 million (RM2.2 billion) on worries that poor macroeconomic conditions could hurt its valuation, four sources told Reuters.

QSR (M) Holdings Bhd, which holds the sole right from Yum! Brands Inc to run the fast food chains in Brunei, Cambodia, Malaysia and Singapore, is now looking to launch its IPO next year, the sources, who were aware of the matter, said.

The company, backed by private equity firm CVC Capital Partners and Malaysian state investment firm Johor Corp, was seeking to raise US$400 million-US$500 million by end-2022, the sources said.

“Increasing shareholder value is a key objective and we are always looking for the right opportunity,” a QSR representative said in an emailed response to Reuters today, without referring to the company’s IPO plans. Johor Corp and CVC did not immediately respond to requests for comments.

The sources did not want to be identified as they were not authorised to speak to the media.

If successful, the fundraising would have been Malaysia's largest IPO since South Korea's Lotte Chemical Titan Holdings Bhd raised US$878 million in 2017.

QSR was aiming for a market valuation of at least RM6 billion, two of the sources said.

A sharp rise in interest rates coupled with worries of slower economic growth have battered investors' appetite for new stock issuance globally.

QSR has made multiple attempts to list since 2017. It last shelved its IPO plan in 2019 due to choppy local markets and political uncertainty.

Fundraising from Southeast Asian IPOs has halved to US$3.5 billion from January to mid-July 2022 compared with a year earlier, according to Refinitiv data.

The amount raised from Malaysian IPOs has, however, risen 37% to US$570 million, with the number of IPOs increasing to 21 from 17.

QSR runs more than 850 KFC and 500 Pizza Hut restaurants in this region, according to its website. – Reuters",Date,2022-07-20,QSR’s IPO of up to US$500m said to be delayed – again,https://ipo.einnews.com/article/581986179?lcf=OCDoEYEqDerAgfzLAbKEdQ%3D%3D,"[QSR Brands, Pizza Hut, Reuters, IPO, CVC Capital Partners, Johor Corp, QSR, Reuters, Johor Corp, CVC, Lotte Chemical Titan Holdings Bhd, QSR, Refinitiv, Pizza Hut, Reuters]",[QSR]
"CSIR-CECRI partners with GODI India to set up lithium-ion cells production facility in Chennai GODI India is the first Indian company to manufacture Made-in-India & Made-for-India Lithium-ion cells, which is certified by BIS (Bureau of Indian Standards), tested and qualified by TUV, the third-party testing agency. With this, GODI India can manufacture and sell the cells at par to the standard cells available in the world market,” Mahesh Godi, Founder and CEO, GODI India, said. See More Details

Lithium ion as a battery technology virtually dominates the entire EV market and may remain popular for the foreseeable future. However, technologies like Sodium ion and supercapacitors are set to be adopted as new energy storage solutions in the emerging EV and energy storage sectors. Betting on this likely scenario, Godi India has lined up USD 3 billion investment plan to be executed over the next 5 years.While the 4-year-old startup has started its innings with Lithium-ion technology, its founder and CEO, Mahesh Godi is betting on non-Lithium ion technologies also. He expects such technologies to have a 30% share among electric energy storage solutions by 2027 if the issue of bulk manufacturing of materials for Sodium-ion technology gets sorted out soon.“Maybe next year it will be 5%-10%, followed by 10% to 15%. Incrementally it will go up,” Godi told ETAuto. He expects “a lot of players” to enter the sodium ion market in 2025-26. The R&D and engineering team of 70 members at Godi India is “already working at the level of the materials” and doing applied research with their own material technology.The availability of raw material for sodium ion technology within the country can enable players to make a truly indigenous battery. What engineers will have to figure out is to reduce or offset the energy density of the technology compared to the popular LFP ( Lithium Iron Phosphate ) and NMC ( Nickel Manganese Cobalt ) chemistries of Lithium-ion batteries.It is estimated that while the energy density of a Lithium-ion battery with NMC chemistry is at around 280 watt/hour per KG, and 180 for LFP, for Sodium-ion it’s at around 120. Therefore it is seen as a “much cheaper” and “really good candidate” for stationary energy storage applications in offices and homes where space is not a constraint.There could be EV applications too for the technology. If things move as planned, Godi says the first batch of sodium ion cells will be locally manufactured before December this year.Godi, a former Silicon Valley and Wall Street professional, see Supercapacitors as the other emerging energy storage solution. His company is investing to the tune of USD 40 million in the development and manufacturing of supercapacitors. An announcement with more details is expected next month.While these new plans shape up, Lithium-ion technology is attracting business and investment interest for Godi India, which received its BIS (Bureau of Indian Standards) certification for its 21700 cylindrical NMC811 lithium-ion cells that were designed in-house and locally made. TUV was a third-party testing agency. With this, GODI India claims to have become the first Indian company to get this certification for lithium-ion cells in India.On Tuesday, Godi India and CSIR-CECRI (Central Electrochemical Research Institute) announced a ‘first time in India’ public-private partnership to operate and maintain advanced Lithium-ion cell manufacturing. The facility, based in Taramani, Chennai, was inaugurated by Shekhar C Mande, Former Secretary, DSIR (Deptt. of Scientific and Industrial Research) and Former Director General, CSIR, in the presence of Kalaiselvi, Director, CECRI.With the prospects for energy storage businesses improving with the demand growth in the EV and stationary energy storage sectors, Godi India plans to expand its manufacturing footprint in India beyond Hyderabad and Chennai, to Europe, and North America too.The USD 3 billion investment plan will cover the expansion plans too. The funding for the investment, Godi said, will be met through investments in tranches by private equity players, an IPO planned for 2025, and the revenue generated by the business.Since the announcement of manufacturing Lithium-ion cells locally, the company claims to have received inquiries worth “almost USD 200 million” from the players in the domestic market, and from markets like Europe and North America.The lack of local manufacturing of cells has been a major hurdle in the Indian EV ecosystem. While Godi has made a key move, more players, including Reliance Industries, are set to join the new race. The challenge for startups like Godi India will be to remain ahead in the technology curve and race well.",Date,2022-07-20,"godi india: USD 3 bn investment, IPO planned by this tech startup looking at non-Lithium ion solutions too, Auto News, ET Auto",https://ipo.einnews.com/article/581980509?lcf=OCDoEYEqDerAgfzLAbKEdQ%3D%3D,"[GODI India, Chennai GODI, BIS, Bureau of Indian Standards, TUV, GODI India, GODI India, Sodium, EV, Godi India, Sodium, Godi India, LFP ( Lithium Iron Phosphate, LFP, Sodium, Godi India, BIS, Bureau of Indian Standards, TUV, GODI India, Godi India, Central Electrochemical Research Institute, Chennai, Shekhar C Mande, Deptt, Scientific and Industrial Research, EV, Godi India, Chennai, Godi, Reliance Industries, Godi India]","[non-Lithium, Auto News, ET Auto]"
India's behemoth state-owned insurer LIC is all set to go public with an initial public offering that is billed to be the biggest ever in India. But Russia's invasion of Ukraine has raised questions about the timing.,Date,2022-07-20 16:51:47.206663,War in Ukraine threatens India's blockbuster IPO,https://www.dw.com/en/war-in-ukraine-threatens-indias-blockbuster-ipo/a-61038089,[LIC],[IPO]
"
Kyobo Life Insurance headquarters in Seoul. (Kyobo Life Insurance)South Korea’s Kyobo Life Insurance and its second-largest shareholder -- a consortium led by Affinity Equity Partners -- are blaming each other for its recent failure to carry out an initial public offering. The blame game follows the nation’s sole bourse operator Korea Exchange’s decision on July 8 to reject an initial public offering by Kyobo, without citing a reason. Market watchers, however, cited Kyobo’s yearslong legal dispute with the consortium led by the Hong Kong-based private equity firm behind the KRX’s latest move. “Our IPO plan was canceled because of Affinity’s disruption,” Kyobo said in a statement released Friday. “Affinity must cooperate as two-thirds of our shareholders have agreed with our IPO plan,” it added. As of end-2021, Kyobo CEO Shin Chang-jae and related parties stood as the insurer’s largest shareholder with 36.91 percent, while the consortium led by Affinity held a 9.05 percent stake, making it the second-largest shareholder. Other notable shareholders include Ontario Teachers’ Pension Plan with a 7.62 percent stake, the Korea Export-Import Bank with 5.85 percent and a consortium led by local private equity firm IMM PE with 5.23 percent. Affinity refused to back down and released a statement on the same day saying that, “All faults and responsibilities for Kyobo’s IPO failure is with its CEO Shin who has failed to uphold his side of the bargain among shareholders.”At the core of the dispute lies Kyobo and Affinity’s failure to get on the same page about the insurer’s IPO price. Kyobo has expressed its desire to set its IPO price based on the current market conditions, while Affinity has been calling for the price to be set at 409,912 won ($311.41) per share based on the put option agreement signed with the Korean insurer in 2012. The consortium claims that the 2012 put option contract obligates Shin to buy out its shares unless he had succeeded in floating the company by 2015. But no initial public offering has yet to take place. In October 2018, the consortium exercised the option. But Shin refused to buy out the shares, citing the exorbitant price of 409,912 won per share. The International Chamber of Commerce intervened at the group’s request, but the two parties have yet to settle their differences. A tribunal, which has already said the contract itself remains valid, is now asked to rule on how the two should set the price, though the decision is not expected anytime soon.Kyobo Life had been seeking to complete an IPO within the first half of this year to diversify its funding sources to brace for the adoption of a new accounting rule for insurance products here in 2023. Its second IPO application was filed in December.(mkjung@heraldcorp.com)
",Date,2022-07-20,"
									Kyobo, Affinity on blame game over IPO rejection								",http://www.koreaherald.com//view.php?ud=20220718000664&ACE_SEARCH=1,"[Kyobo Life Insurance, Kyobo Life, Kyobo Life Insurance, Affinity Equity Partners, Korea Exchange’s, Kyobo, Kyobo, KRX, Affinity’s, Kyobo, Kyobo, Ontario Teachers’ Pension Plan, the Korea Export-Import Bank, Kyobo, Kyobo, Affinity, Kyobo, The International Chamber of Commerce, Kyobo Life]",[Kyobo]
"
A couple of taxis using Kakao Mobility’s ride-hailing service Kakao T wait for passengers in front of Seoul station on June 28. (Yonhap)A dispute between Kakao Corp. management and its labor union is growing over the IT giant’s rumored attempt to sell its transportation service subsidiary Kakao Mobility to private equity firm MBK Partners. Kakao’s labor union on Wednesday accused the management of giving up on its mobility business, questioning if the sell-off to the private equity fund can help the business grow.According to the union’s statement, Kakao Corp. said its mobility platform cannot grow anymore under its wing, and that the IT giant has no intention of continuing with the mobility business. It added that Kakao’s management said the sale was necessary for the business to expand. The union sees the sale of Kakao Mobility as an attempt to prevent Kakao founder Kim Beom-su from being asked to appear at the National Assembly’s state audit this year. It said it would resume collecting signatures from Kakao Corp. employees for a petition, which was launched in June when rumors of a sale first began swirling, to oppose the deal. Shortly after the union’s statement was released, Bae Jae-hyun, the company’s chief investment officer, downplayed the sale rumors. He said in an internal notice that the company has never considered an entire sell-off.“What we are considering is changing Kakao’s stake in (Kakao Mobility) to become the second-largest shareholder by selling (a 10-19 percent stake),” he said. This suggests MBK would also buy shares from other owners to become the largest shareholder. Kakao Corp. owns a 57.5 percent stake in Kakao Mobility while a consortium led by US private equity firm TPG holds a 29 percent stake and the Carlyle Group has a 6.2 percent stake.The CIO added that the company is contemplating how Kakao Mobility can grow bigger beyond Kakao Corp.’s boundaries, saying no decisions had been made. The union last month met with the IT giant’s leadership including Kim Sung-su, chairman of the board of directors, to oppose the sale.Kakao Mobility went into turmoil after June 14 when it was reported that MBK Partners -- one of the largest private equity firms in Asia -- was in talks with the IT giant to buy a 40 percent stake in Kakao Mobility, which was valued at 8.5 trillion won ($6.6 billion).   Despite Kakao Corp.’s explanation that nothing was decided at the time, the sudden news sparked outcry from employees, as the company even had picked underwriters in March to go public on the Korea Exchange this year. Kakao’s labor union then began collecting signatures of employees and staged protests to oppose the sale of Kakao Mobility. The union denounced Kakao Corp.’s leadership for reneging on its promise to undergo an initial public offering. Previous IPOs of Kakao subsidiaries have included stock options for employees.Prospects of a stock listing have faded due to weak market conditions and damage to the corporation’s image after Kakao Pay executives dumped shares in the company in December last year. The executives, including Ryu Young-joon, CEO of Kakao Corp.’s mobile payment unit, exercised their stock options to sell company shares only a month after Kakao Pay’s listing, reaping a windfall of almost 90 billion won.“Kakao pulled out the sell-off card just three months after it had vowed to carry out shareholder-friendly policies. Isn’t the company trying to retrieve its investment in a different way as the option of going public is likely blocked?” said the union. A staffer at one of Kakao Corp.’s subsidiaries told The Korea Herald that Kakao Mobility employees have been feeling “uneasy” as the direction of the company is now unclear. “We don’t know too much about what’s going on with the rumored sell-off. We just hope things become clear soon,” said the staffer who requested anonymity. Kakao Corp. is under pressure to resolve things one way or another, as an IPO this year was among the conditions of the minority shareholders’ investments in Kakao Mobility. It is almost certain that there would be penalty clauses for failing to list, such as a requirement to buy back shares at an elevated price or to engage in a joint sale to a third party.But with the stock market in freefall, MBK Partners will be in no hurry to complete the acquisition, according to an analyst at a local private equity firm. “The value of technology stocks has decreased, so I think it is unlikely (for MBK Partners) to buy (Kakao Mobility) at the value of 8.5 trillion won. MBK Partners has no reason to go for that price at the moment,” he said. The analyst noted that MBK Partners will also consider tag-along rights of TPG and the Carlyle Group during negotiations with Kakao Corp. Tag-along rights allow minority shareholders to sell their shares if a majority shareholder is negotiating a stake sale. If MBK Partners were to acquire a 40 percent stake from Kakao Corp. as well as all shares owned by TPG and the Carlyle Group, it would approximately cost 6.4 trillion won. “Such a large deal could put some burden on MBK Partners, so won’t they try to push the price further down?” the analyst said. Since the second half of last year, Kakao Mobility has been under fire for hiking ride-hailing fees and expanding into new business areas to provide designated driver services, quick delivery and parcel delivery. The mobility application operator faced heat from the public as its expanded services drove small merchants and business owners out of work.  An IT industry source told The Korea Herald that the sale of Kakao Mobility could give Kakao Corp. some breathing room. “Kakao’s public image has worsened over the past year and Kakao Mobility was one of the major reasons behind that. So I think Kakao might want to detach itself from the mobility business. If a deal is made, it would give Kakao instant cash,” the source said. After Kakao Mobility began as a spinoff subsidiary from Kakao Corp. in 2017, it quickly became the country’s largest mobility platform service provider. Kakao Mobility has 30 million cumulative users and 10 million monthly active users, as of July.The company recorded annual sales of 546 billion won last year, almost doubling from 2020, and posted operating profits of 12.5 billion won to be in the black for the first time.By Kan Hyeong-woo (hwkan@heraldcorp.com)
",Date,2022-07-20,"
									Kakao Mobility at crossroads amid sell-off rumors								",http://www.koreaherald.com//view.php?ud=20220710000080&ACE_SEARCH=1,"[Kakao Corp., MBK Partners, Kakao Corp., Kakao, the National Assembly’s, Kakao Corp., Kakao, MBK, Kakao Corp., TPG, the Carlyle Group, CIO, Kakao Corp.’s, MBK Partners, the Korea Exchange, Kakao Corp.’s, Kakao Corp.’s, “Kakao, Kakao Corp.’s, The Korea Herald that Kakao Mobility, Kakao Corp., MBK Partners, MBK Partners, MBK Partners, MBK Partners, TPG, the Carlyle Group, Kakao Corp., MBK Partners, Kakao Corp., TPG, the Carlyle Group, MBK Partners, The Korea Herald, Kakao Corp., Kakao Corp.]",[]
"
Kyobo Life Insurance headquarters in Seoul (Kyobo Life Insurance)The Korea Exchange (KRX) on Friday disapproved an initial public offering by Kyobo Life Insurance Co., citing discord among major shareholders.After reviewing the insurer‘s second application filed in December, the bourse operator declined to approve its IPO before its management is stabilized.Kyobo Life had been seeking to complete an IPO within the first half of this year to diversify its funding sources in preparation for the introduction of a new accounting rule for insurance products in 2023.Kyobo Life’s chairman and largest stakeholder Shin Chang-jae attributed the failure to opposition from key shareholder Affinity Equity Partners, which has been in a legal dispute with the company over Affinity‘s exercises of put option in 2018. (Yonhap) 
",Date,2022-07-20,"
									Korea Exchange denies Kyobo Life's IPO application								",http://www.koreaherald.com//view.php?ud=20220708000605&ACE_SEARCH=1,"[Kyobo Life Insurance, Kyobo Life, Korea Exchange, KRX, Kyobo Life Insurance Co., Kyobo Life, Affinity Equity Partners, Affinity‘s, Yonhap]","[Korea Exchange, Kyobo Life's]"
"
Kyobo Life Insurance headquarters in Seoul. (Kyobo Life Insurance)Kyobo Life Insurance Co. on Thursday said the country's bourse operator will begin a preliminary assessment of its initial public offering (IPO).The Korea Exchange (KRX) has said it will launch a panel to review the IPO bid of South Korea's No. 2 life insurer eight months after its filing.Kyobo Life has been pushing to go public since 2018, but opposition from its shareholders has halted the process for years.Kyobo Life Chairman and the largest stakeholder Shin Chang-jae, as well as those with special interests in the company, hold a combined 36.9 percent stake.If the IPO is successful, Kyobo Life will begin preparing for the introduction of a new accounting rule for insurance products in 2023. (Yonhap)
",Date,2022-07-20,"
									Korea Exchange to review Kyobo Life's IPO bid								",http://www.koreaherald.com//view.php?ud=20220707000587&ACE_SEARCH=1,"[Kyobo Life Insurance, Kyobo Life Insurance)Kyobo Life Insurance Co., IPO).The Korea Exchange, KRX, Kyobo Life, Kyobo Life, Kyobo Life, Yonhap]",[Kyobo Life's]
"
Advertisement for Toss Bank`s savings account(Toss Bank)Saving money is never fun. But when combined with a digital pet that grows alongside the size of your savings, it can be more motivating. South Korea’s three internet-only banks -- KakaoBank, K bank and Toss Bank -- have launched unique products such as Tamagotchi-like savings accounts, mobile joint accounts and digital piggy banks to lure customers attracted to the trends. Toss Bank, launched in October last year, has registered 3.6 million users in just eight months through a slew of unique savings products and digital-friendly services. One of them is a Tamagotchi-like savings account in which a user can see a randomly selected digital pet -- turtle, octopus, colt or ghost -- grow with deposits for six months. The digital pet idea has been met with booming demand, as Toss opened 100,000 new accounts within 72 hours of its launch on June 14. Users can deposit a maximum 1 million won ($773) per month for a total of six months with a yield of 3 percent. “The act of saving money requires time and patience, and we wanted to change that time into a fun experience of raising a cute pet for our users,” Toss Bank CEO Hong Min-take told reporters at a media event in Seoul on Tuesday. Toss Bank also plans to launch a joint mobile account “soon,” Hong added, which will cater to friends and groups seeking to split the bill for their favorite activities. The nation’s No. 1 internet-only bank by users, KakaoBank -- with 19.13 million users -- has rolled out various accounts and services tied to its sister company and top mobile messenger KakaoTalk. In this sense, 11.39 million users had opened one of its joint accounts as of May. KakaoTalk currently has some 45 million monthly active users in a country of about 51 million.Its short-term 26-week savings account, a rare product here, was met with high demand upon its launch on June 21, registering 150,000 new accounts within 72 hours. The bank’s piggy bank services are also a key product, allowing users to make deposits of less than 1,000 won on its mobile account daily. The bank managed some 4.35 million piggy bank accounts as of the end of April. K bank is somewhat behind its two rivals in providing unique services, but it is the only mobile bank here providing a real-name account for cryptocurrency trading. Its partnership with local crypto exchange Upbit, signed in June 2020, has helped more than triple its users from 2.19 million in 2020 to some 7 million as of end-2021. K bank’s initial public offering plans, which have been stalled for years, have been gaining pace with the firm filing for a preliminary review for listing on the Korean market with the Korea Exchange on Thursday. Its IPO is predicted to be valued at at least 6 trillion won and the firm is forecast to debut in November, according to market watchers. Korea’s internet-only banks have been expanding quickly in recent years, backed by an increase in the use of smartphones and keeping traditional lenders on their toes with user-friendly services. KakaoBank’s earnings jumped about 80 percent on-year in 2021, with net income amounting to 204.12 billion won, according to a regulatory filing. Operating profit more than doubled over the cited period to 256.94 billion won, and sales also expanded 32.4 percent on-year to 1.06 trillion won.K bank recorded a net profit of 22.4 billion won last year, swinging into the black from a net loss of 105.4 billion won the previous year. Toss Bank, being relatively new to the market, has yet to release its earnings. Its total loans stood at some 4 trillion won as of last month, with 36 percent being taken out by low- and mid-rated customers.(mkjung@heraldcorp.com)
",Date,2022-07-20,"
									[Newsmaker] Internet-only banks lure customers with Tamagotchi-like savings accounts, digital piggy banks								",http://www.koreaherald.com//view.php?ud=20220701000469&ACE_SEARCH=1,"[KakaoBank, K bank, Toss Bank, Toss Bank, Toss Bank, Toss Bank, KakaoBank, KakaoTalk, KakaoTalk, K bank, K bank’s, the Korea Exchange, KakaoBank, K bank, Toss Bank, customers.(mkjung@heraldcorp.com]",[]
"
(Kakao Pay)Kakao Pay employees who own shares in their own company each lost an average 20 million won ($15,600) due to the mobile payment firm’s stock price plunge since January, reports said Sunday. The company’s employee stock ownership association purchased a total 3.4 million shares in Kakao Pay at the price of 90,000 won per share prior to its initial public offering on Nov. 3 last year, according to a regulatory filing. Documents show that some 800 employees received an average 4,005 shares each, valued at 360.4 million won at the time of the firm’s market debut. It had set the IPO price at 90,000 won per share, opened at the price of 180,000 won and closed higher at 193,000 won on its first day.But Kakao Pay employees have each lost some 20 million won after the company’s share price plunged over a slew of risks since January, the reports said. The mobile payment operator hit a 52-week-low in terms of closing price on Friday with 85,100, closing 3.73 percent lower from the previous session.Kakao Pay shares lost its rally after it was found in January that former CEO Ryu Young-joon and seven other executives offloaded 90 billion won of company shares by exercising stock option in December, only a month after the company went public. Furthermore, the firm’s second-largest shareholder Alipay dumped 5 million shares -- about 10 percent of the total stake it holds in Kakao Pay -- in a block deal, sending the payment platform operator’s price down 15.57 percent from the previous closing to 89,500 won on Wednesday. Alipay remains the second-largest shareholder, with a 34.72 percent stake in the Korean firm. Members of Kakao Pay’s employee stock ownership association are legally obligated to keep their shares until Nov. 3 this year, a year since the firm’s IPO launch. (mkjung@heraldcorp.com)
",Date,2022-07-20,"
									Kakao Pay employees each lose W20m over stock dip								",http://www.koreaherald.com//view.php?ud=20220612000131&ACE_SEARCH=1,[],[W20]
