text,publish_date,scraped_date,title,Companies,link
"SEOUL-- Kyobo Life Insurance Co. on Thursday said the country's bourse operator will begin a preliminary assessment of its initial public offering (IPO).

The Korea Exchange (KRX) has said it will launch a panel to review the IPO bid of South Korea's No. 2 life insurer eight months after its filing.

Kyobo Life has been pushing to go public since 2018, but opposition from its shareholders has halted the process for years.

Kyobo Life Chairman and the largest stakeholder Shin Chang-jae, as well as those with special interests in the company, hold a combined 36.9 percent stake.

If the IPO is successful, Kyobo Life will begin preparing for the introduction of a new accounting rule for insurance products in 2023.

Source: Yonhap News Agency",Date,15-07-2022,Korea Exchange to review Kyobo Life’s IPO bid,"[Kyobo Life Insurance Co., The Korea Exchange, KRX, Kyobo Life, Kyobo Life, Kyobo Life, Yonhap News Agency],[Korea Exchange, Kyobo Life’s]",https://www.koreanewsgazette.com/korea-exchange-to-review-kyobo-lifes-ipo-bid/
"SEOUL-- ONE store Co., a South Korean mobile app market platform, decided Wednesday to withdraw its plans for an initial public offering (IPO) due to lackluster investor confidence, financial industry sources said.

The No. 2 mobile app market operator here, after Google Play store, received lackluster response from institutional investors during a two-day demand forecasting session until Tuesday, according to the sources. Institutional bids reportedly mostly fell below the company's desired pricing band between 34,300 won ($27) and 41,700 won.

""Just this morning, ONE store considered going public by lowering the desired price, but they apparently decided to scrap the plan after concluding the company's value may not be properly recognized by the market under the current stock market situation,"" a source said.

ONE store's affiliate SK shieldus also nixed its IPO plan last week due to weak investor sentiment.

Lee Jae-hwan, CEO of ONE store, said in a press conference on Monday that the company was determined to get listed on the main bourse as planned this month, undeterred by the sister company's derailed attempt.

ONE store is the latest among several South Korean companies that have backpedaled on IPO plans so far this year. In late January, Hyundai Engineering Co., the construction arm of Hyundai Motor Group, withdrew its plan to get its stocks listed on the country's main bourse due to adverse market conditions.

ONE store logged 214 billion won in sales last year and an operating loss of 5.8 billion won. The company racked up 1.13 trillion won worth of transactions on its platform last year.

Its market share in the local mobile app market stands at some 14 percent, with Google Play's presence coming in at 71.9 percent.

Source: Yonhap News Agency",Date,15-07-2022,ONE store scraps IPO plan due to weak investor confidence: sources,"[Hyundai Engineering Co., Hyundai Motor Group, Google Play's, Yonhap News Agency],[]",https://www.koreanewsgazette.com/one-store-scraps-ipo-plan-due-to-weak-investor-confidence-sources/
"SEOUL-- SK shieldus Co., a security arm of South Korean telecom giant SK Telecom Co., is expected to raise up to 3.55 trillion won (US$2.85 billion) through a planned initial public offering (IPO) next month.

The listing, set for May 19, will mark the biggest ever market debut by a security service provider, more than the value of its rival firm S-1 Corp., a security firm under Samsung Group.

""Our company integrated cybersecurity and physical security services. SK shieldus should not be compared with S-1 by one-to-one,"" CEO Park Jin-hyo said at an online conference.

SK shieldus, which changed its name from ADT Caps Co. last October, currently provides security services across four main categories -- cybersecurity, convergence security, physical security, and safety and care.

Last year, the company reported 1.55 trillion won in sales, trailing behind 2.31 trillion won recorded by S-1.

Park said the company aims to take over other security companies with higher technical skills following the IPO, and hire more personnel with expertise in platform.

SK shieldus said it set the IPO price range of 31,000-38,800 won.

Credit Suisse, the lead bookrunner, Morgan Stanley, KB Securities and NH Investment and Securities began taking orders from investors.

Demand forecasting for domestic institutions is slated for May 3 and May 4, with that for retail investors set to take place on May 9 and May 10.

Source: Yonhap News Agency",Date,15-07-2022,SK shieldus eyes raising up to 3.55 tln won through IPO next month,"[SEOUL-- SK shieldus Co., SK Telecom Co., S-1 Corp., Samsung Group, S-1, ADT Caps Co., S-1, Credit Suisse, Morgan Stanley, KB Securities and NH Investment and Securities, Yonhap News Agency],[]",https://www.koreanewsgazette.com/sk-shieldus-eyes-raising-up-to-3-55-tln-won-through-ipo-next-month/
"SEOUL-- SK On Co. is not considering an initial public offering (IPO) for at least another two to three years but will build up its competitiveness and enhance corporate value before pushing for a market debut, head of its parent company said Thursday.

The potential listing of SK On has drawn attention since the battery unit was spun off from SK Innovation in October last year, as part of SK's push to bolster the battery business amid growing demand from global automakers vying for a bigger share in the electric vehicle market.

""What's the most important for an IPO to take place is that we need to have our battery business recognized in the market,"" Kim Jun, CEO and vice chairman of SK Innovation Co., told reporters after a general shareholders meeting.

""I expect that we should be able to deliver the performance, in terms of sales, profitability and stable management of equipment, after 2025, and I believe it would be after 2025 if we were to do an IPO,"" he said.

Its bigger rival, LG Energy Solution Ltd., set a record IPO in January that made the battery maker the second-largest company in South Korea by market cap, reflecting the global electrification trend.

Kim said SK On is at the pre-IPO stage to raise funds from investors in advance of going public.

""We need large-scale resources as we are continuing with the facility expansion ... We plan to sign the contracts (on the investments) in the first half,"" Kim said.

Industry sources predict SK On is seeking to raise between 3 and 5 trillion won (US$2.47-4.12 billion), which amounts to about a 10 percent stake in the company.

Kim forecast SK On will swing to the black in the fourth quarter of this year and achieve an annual surplus from next year. SK Innovation's battery business logged an operating loss of 683.1 billion won in the fourth quarter of last year.

In light of any possible advance into new businesses, Kim said he is looking at areas of ""non-carbon, or low-carbon energy sources,"" and discussing various ideas with SK Group Chairman Chey Tae-won, without elaborating further.

Earlier this month, Chey hinted at ""drawing up a new business map that incorporates energy and environment"" during a visit to a SK Innovation factory in a southwestern city.

Source: Yonhap News Agency",Date,15-07-2022,SK On’s IPO unlikely to take place until after 2025: SK Innovation CEO,"[SEOUL-- SK On Co., SK Innovation Co., LG Energy Solution Ltd., SK Group, Yonhap News Agency],[]",https://www.koreanewsgazette.com/sk-ons-ipo-unlikely-to-take-place-until-after-2025-sk-innovation-ceo/
"SEOUL– The amount of money South Korean firms raised through initial public offerings (IPOs) more than quadrupled to hit a record high last year thanks to ample liquidity and the overall bullish stock market sentiment, data showed Monday.

A total of 89 companies went public in 2021 by listing stocks on the benchmark KOSPI and secondary tech-heavy KOSDAQ markets and raised a combined 19.7 trillion won (US$16.4 billion), according to the data from the Financial Supervisory Service.

The money raised from IPOs represented a 333.9 percent surge from 4.5 trillion won a year earlier, the data showed. The number of companies whose shares listed on the stock markets for the first time also jumped from the previous year’s 70.

The IPO market was driven by the overall rise in local stock markets and ample liquidity injected into the economy bolstered by low borrowing costs in line with record low policy rates intended to boost the pandemic-hit economy.

Investors got more interested in new stock listings, with the competition ratio for IPO stocks jumping to an average of 1,136 to 1 last year, up from the 956-to-1 ratio a year earlier.

The prices of newly listed stocks closed 57.4 percent higher on average on their first trading day, compared with their IPO prices. The return marked the highest in five years, the data showed.

Their average prices also jumped 54.8 percent at the end of last year from the IPO prices. But of the companies that went private, 28 firms, or 31.5 percent, saw their stocks fall below the IPO prices at the end of last year, the data showed.

Source: Yonhap News Agency",Date,15-07-2022,"Money raised through IPOs hits record high in 2021 amid ample liquidity, bullish sentiment","[SEOUL, KOSDAQ, the Financial Supervisory Service, Yonhap News Agency],[]",https://www.koreanewsgazette.com/money-raised-through-ipos-hits-record-high-in-2021-amid-ample-liquidity-bullish-sentiment/
"KUALA LUMPUR: Global initial public offering (IPO) saw its year-to-date (YTD) volumes fall 46 per cent year-on-year (y-o-y) to 630 IPOs, with proceeds shrinking 58 per cent y-o-y to US$95.4 billion (US$1=RM4.44), as heightened volatility caused by geopolitical tensions and macroeconomic factors, declining valuation and poor post-IPO share price performance led to the postponement of many IPOs.

In a statement today, EY Initial Public Offering Services said for the second quarter of 2022 (Q2 2022), the global IPO market recorded 305 deals raising US$40.6 billion in proceeds, down 54 per cent and 65 per cent y-o-y, respectively.

It said during the period under review, the energy sector had replaced the technology sector as the top IPO fundraiser, whereby among the top 10 largest IPOs by proceeds which raised US$40 billion, energy dominated three of the top four deals, replacing the technology sector.

“The technology sector continued to lead by number, but the average IPO deal size came down to US$137 million from US$293 million, whereas energy has overtaken to lead by proceeds with average deal size increasing to US$680 million from US$191 million,“ it said.

Regionally, EY said the IPO activity in the Americas region saw the sharpest decline (among all regions) in Q2 2022 versus Q2 2021, with deals decreasing 73 per cent y-o-y to 41 IPOs, and proceeds falling 95 per cent y-o-y to US$2.5 billion.

However, it said compared with Q1 2022, the number of deals and proceeds in the region were up 14 per cent y-o-y and six per cent y-o-y, respectively.

For the ASEAN region, it said YTD, the grouping registered a total of 54 IPOs raising US$2.4 billion, down two per cent y-o-y in the number of deals and 55 per cent y-o-y in proceeds.

“The notable decline in proceeds was due to a lack of mega IPOs (IPOs with proceeds equal to or greater than US$1 billion) YTD 2022, compared to three mega IPOs in YTD 2021 that raised US$3.9 billion,“ it said.

It unveiled that the most active ASEAN exchanges were Indonesia (22 IPOs raising US$1.3 billion), Thailand (13 IPOs; US$300 million), and Philippines (seven IPOs; US$300 million), followed by Malaysia (six IPOs; US$500 million) and Singapore (six IPOs raising US$33 million).

For Asia-Pacific, EY said the region finished the quarter with a 42 per cent y-o-y decline in proceeds and 37 per cent y-o-y decline in deals.

“The region saw 181 IPOs raising US$ 23.3 billion in proceeds during Q2 and 367 IPOs raising US$66.0 billion in proceeds YTD 2022. However, Asia-Pacific markets performed relatively better benefitting from the two largest global IPOs YTD,“ it said.

On outlook for Q3 2022, EY believes that uncertainties and volatility are likely to remain, including geopolitical strains, macroeconomic factors, weak capital market performance, and the impact from the lingering pandemic on global travel and related sectors.

Nonetheless, it noted that there were many mega IPOs postponed in the first half of 2022, which represents a healthy pipeline of deals that are likely to come to the market when the current uncertainties and volatility subside.

It said the technology sector is also likely to continue as the leading sector in terms of the number of deals coming to the market.

“However, with a greater focus on renewable sources of energy in the face of increasing oil prices, the energy sector is expected to continue to lead by proceeds from bigger deals,“ it said, adding that environmental, social, and governance (ESG) will continue to be a sector-agnostic key theme for investors and IPO candidates. - Bernama",Date,2022-07-15,"Global IPO activity falls 46 pct, proceeds shrink 58 pct ytd 2022: EY","[KUALA, EY Initial Public Offering Services, EY, ASEAN, ASEAN, ESG],[]",https://ipo.einnews.com/article/581385516?lcf=OCDoEYEqDerAgfzLAbKEdQ%3D%3D
"Taiwan edge AI company Gorilla Technology IPO surges 123% on first day of Nasdaq trading

Taiwan-based edge AI company Gorilla Technology Group has completed the business combination with Global SPAC Partners and began trading on the Nasdaq on July 14 with the ticker ""GRRR.""

On the first day of the initial public offering (IPO), the share of Gorilla went up 123.61% to close at US$33.43, reflecting the market's recognition of its global competitiveness in edge video analytic artificial intelligence, IoT technologies, and cybersecurity.

Spincer Koh, founder and CEO of Gorilla, stated, ""Today marks a significant milestone for Gorilla and its employees, and we are excited to accelerate our growth with a truly disruptive technology platform used by some of the world's largest companies. Gorilla's long-term partnership with Global and other established investors will allow us to more rapidly scale our operations, introduce new technology innovations, and expand into new markets.""

The company's press release announced that the business combination will provide cash, including funds from Global SPAC Partners' trust account and $41.9 million from PIPE subscriptions. Pursuant to the amended subscription agreements of May 18, 2022, PIPE investors exercised their option to purchase $11.6 million of the subunits subscribed for via purchases in the open market, representing 8.9% of the pre-merger outstanding subunits, and which were not redeemed at the closing of the business combination. The proceeds will be used for working capital, business growth, international expansion, and other general corporate purposes.

In a previous exclusive interview with DIGITIMES, Koh said he plans to invite leading technology application brand companies from Taiwan and Japan to form a ""Smart City Diverse Industry Alliance"" ecosystem, with the goal of jointly expanding the global markets for edge AI analytics solutions and services after the IPO.

Gorilla's edge AI technology has been developed over the last 20 years and includes 31 patents granted or pending with solutions available across hardware platforms, and via AI models, AI appliances, and AI SaaS modules. It develops a wide range of video-centric and content management solutions including smart cities, smart retail, and enterprise security. In addition, Gorilla provides a complete security convergence platform to government institutions, telecom companies, and private enterprises with network surveillance and cybersecurity.

Gorilla's strong competitive positioning is reflected in its list of technology partners that include Softbank (Japan), Intel (US), and Dell (US), among others, and leading clients across the world including Danone, ExxonMobil, AIS – Thailand's largest mobile operator, Auresys & MasterCard, Singapore, a major smart lighting company in the UK, Portland International Airport in the US, Taoyuan Airport in Taiwan, and Taipei Medical University Hospital, among others. Gorilla also has the backing of marquee investors, including SBI Group (Japan), Acer (Taiwan), Telstra Ventures (Australia), Asteria (Japan) and Dell (US).

​​Following completion of the business combination, Gorilla's board of directors consists of Jayesh (Jay) Chandan, as executive chairman, Spincer Koh, CEO of Gorilla, Tomoyuki Nii, Partner of SBI Group, Yoichiro (Pina) Hirano, CEO of Asteria Corporation, Rt. honorable Ruth Kelly and Gregg Walker, partner and managing director of Muller & Monroe Asset Management.",Date,2022-07-15,Taiwan edge AI company Gorilla Technology IPO surges 123% on first day of Nasdaq trading,"[AI company, Gorilla Technology IPO, Nasdaq, AI company, Gorilla Technology Group, Global SPAC Partners, Nasdaq, IoT, Gorilla, Global SPAC Partners', PIPE, AI, AI, AI, AI, AI, Softbank (Japan, Intel, Danone, ExxonMobil, AIS, Auresys & MasterCard, Taipei Medical University Hospital, SBI Group, Telstra Ventures, Asteria, Gorilla's, Jayesh (Jay) Chandan, Gorilla, Tomoyuki Nii, Partner of SBI Group, Asteria Corporation, Muller & Monroe Asset Management],[AI company, Gorilla Technology IPO, Nasdaq]",https://ipo.einnews.com/article/581381358?lcf=OCDoEYEqDerAgfzLAbKEdQ%3D%3D
"German automaker Volkswagen AG's VWAGY PowerCo global battery manufacturing business, which it plans to plan to spin-off in an initial public offering in 2023, is facing the impact of supply chain challenges, Bloomberg reported.

What Happened: PowerCo is scouting sources for securing raw materials for the plant amid rising input prices and logistical challenges, the report said, citing Kai Alexander Mueller, CFO of the unit.

The report noted that the company plans to tie up with Belgium-based miner Umicore SA UMICY for sourcing cathode materials, Robert Bosch for machinery and Vulcan Energy Resources Limited VULNF for battery-grade lithium hydroxide.

PowerCo began work on its first European plant last week and also disclosed plans to invest over 20 billion euros ($20.06 billion) in five proposed battery manufacturing plants.

Related Link: Volkswagen Unveils $7.1B Plan To Boost EV Presence In North America And Take On Tesla

The German automaker suggested in June that it is open to an IPO of the unit, with contributions from both internal and external strategic partners. A potential listing could occur in 2023 or 2024, Volkswagen's CFO Arno Antlitz had said, according to Bloomberg.

Benzinga's Take: Volkswagen's quest to vertically integrate into batteries reflects its efforts to reduce reliance on Asian suppliers, which nearly monopolize the industry.

The time might not be apt, given the surrounding macroeconomic uncertainty and supply chain issues. The move, however, is likely to be a long-term positive and a strategic one, given the importance of batteries in electric vehicle manufacturing.

Price Action: Volkswagen shares trading over the counter in the U.S. fell 2.25% to $17.83 in Thursday's session, according to Benzinga Pro data.

Photo by multitel on Shutterstock",Date,2022-07-15,Volkswagen's Battery Business PowerCo Faces Supply-Chain Issues,"[Volkswagen AG's, VWAGY PowerCo, PowerCo, Umicore SA UMICY, Vulcan Energy Resources Limited, PowerCo, Volkswagen, CFO Arno Antlitz, Bloomberg, Benzinga's, Volkswagen, Volkswagen, Shutterstock],[Volkswagen, Battery Business PowerCo Faces]",https://ipo.einnews.com/article/581411410?lcf=OCDoEYEqDerAgfzLAbKEdQ%3D%3D
India's behemoth state-owned insurer LIC is all set to go public with an initial public offering that is billed to be the biggest ever in India. But Russia's invasion of Ukraine has raised questions about the timing.,Date,2022-07-15 18:27:37.754624,War in Ukraine threatens India's blockbuster IPO,"[LIC],[IPO]",https://www.dw.com/en/war-in-ukraine-threatens-indias-blockbuster-ipo/a-61038089
"
A couple of taxis using Kakao Mobility’s ride-hailing service Kakao T wait for passengers in front of Seoul station on June 28. (Yonhap)A dispute between Kakao Corp. management and its labor union is growing over the IT giant’s rumored attempt to sell its transportation service subsidiary Kakao Mobility to private equity firm MBK Partners. Kakao’s labor union on Wednesday accused the management of giving up on its mobility business, questioning if the sell-off to the private equity fund can help the business grow.According to the union’s statement, Kakao Corp. said its mobility platform cannot grow anymore under its wing, and that the IT giant has no intention of continuing with the mobility business. It added that Kakao’s management said the sale was necessary for the business to expand. The union sees the sale of Kakao Mobility as an attempt to prevent Kakao founder Kim Beom-su from being asked to appear at the National Assembly’s state audit this year. It said it would resume collecting signatures from Kakao Corp. employees for a petition, which was launched in June when rumors of a sale first began swirling, to oppose the deal. Shortly after the union’s statement was released, Bae Jae-hyun, the company’s chief investment officer, downplayed the sale rumors. He said in an internal notice that the company has never considered an entire sell-off.“What we are considering is changing Kakao’s stake in (Kakao Mobility) to become the second-largest shareholder by selling (a 10-19 percent stake),” he said. This suggests MBK would also buy shares from other owners to become the largest shareholder. Kakao Corp. owns a 57.5 percent stake in Kakao Mobility while a consortium led by US private equity firm TPG holds a 29 percent stake and the Carlyle Group has a 6.2 percent stake.The CIO added that the company is contemplating how Kakao Mobility can grow bigger beyond Kakao Corp.’s boundaries, saying no decisions had been made. The union last month met with the IT giant’s leadership including Kim Sung-su, chairman of the board of directors, to oppose the sale.Kakao Mobility went into turmoil after June 14 when it was reported that MBK Partners -- one of the largest private equity firms in Asia -- was in talks with the IT giant to buy a 40 percent stake in Kakao Mobility, which was valued at 8.5 trillion won ($6.6 billion).   Despite Kakao Corp.’s explanation that nothing was decided at the time, the sudden news sparked outcry from employees, as the company even had picked underwriters in March to go public on the Korea Exchange this year. Kakao’s labor union then began collecting signatures of employees and staged protests to oppose the sale of Kakao Mobility. The union denounced Kakao Corp.’s leadership for reneging on its promise to undergo an initial public offering. Previous IPOs of Kakao subsidiaries have included stock options for employees.Prospects of a stock listing have faded due to weak market conditions and damage to the corporation’s image after Kakao Pay executives dumped shares in the company in December last year. The executives, including Ryu Young-joon, CEO of Kakao Corp.’s mobile payment unit, exercised their stock options to sell company shares only a month after Kakao Pay’s listing, reaping a windfall of almost 90 billion won.“Kakao pulled out the sell-off card just three months after it had vowed to carry out shareholder-friendly policies. Isn’t the company trying to retrieve its investment in a different way as the option of going public is likely blocked?” said the union. A staffer at one of Kakao Corp.’s subsidiaries told The Korea Herald that Kakao Mobility employees have been feeling “uneasy” as the direction of the company is now unclear. “We don’t know too much about what’s going on with the rumored sell-off. We just hope things become clear soon,” said the staffer who requested anonymity. Kakao Corp. is under pressure to resolve things one way or another, as an IPO this year was among the conditions of the minority shareholders’ investments in Kakao Mobility. It is almost certain that there would be penalty clauses for failing to list, such as a requirement to buy back shares at an elevated price or to engage in a joint sale to a third party.But with the stock market in freefall, MBK Partners will be in no hurry to complete the acquisition, according to an analyst at a local private equity firm. “The value of technology stocks has decreased, so I think it is unlikely (for MBK Partners) to buy (Kakao Mobility) at the value of 8.5 trillion won. MBK Partners has no reason to go for that price at the moment,” he said. The analyst noted that MBK Partners will also consider tag-along rights of TPG and the Carlyle Group during negotiations with Kakao Corp. Tag-along rights allow minority shareholders to sell their shares if a majority shareholder is negotiating a stake sale. If MBK Partners were to acquire a 40 percent stake from Kakao Corp. as well as all shares owned by TPG and the Carlyle Group, it would approximately cost 6.4 trillion won. “Such a large deal could put some burden on MBK Partners, so won’t they try to push the price further down?” the analyst said. Since the second half of last year, Kakao Mobility has been under fire for hiking ride-hailing fees and expanding into new business areas to provide designated driver services, quick delivery and parcel delivery. The mobility application operator faced heat from the public as its expanded services drove small merchants and business owners out of work.  An IT industry source told The Korea Herald that the sale of Kakao Mobility could give Kakao Corp. some breathing room. “Kakao’s public image has worsened over the past year and Kakao Mobility was one of the major reasons behind that. So I think Kakao might want to detach itself from the mobility business. If a deal is made, it would give Kakao instant cash,” the source said. After Kakao Mobility began as a spinoff subsidiary from Kakao Corp. in 2017, it quickly became the country’s largest mobility platform service provider. Kakao Mobility has 30 million cumulative users and 10 million monthly active users, as of July.The company recorded annual sales of 546 billion won last year, almost doubling from 2020, and posted operating profits of 12.5 billion won to be in the black for the first time.By Kan Hyeong-woo (hwkan@heraldcorp.com)
",Date,2022-07-15,"
									Kakao Mobility at crossroads amid sell-off rumors								","[Kakao Corp., MBK Partners, Kakao Corp., Kakao, the National Assembly’s, Kakao Corp., Kakao, MBK, Kakao Corp., TPG, the Carlyle Group, CIO, Kakao Corp.’s, MBK Partners, the Korea Exchange, Kakao Corp.’s, Kakao Corp.’s, “Kakao, Kakao Corp.’s, The Korea Herald that Kakao Mobility, Kakao Corp., MBK Partners, MBK Partners, MBK Partners, MBK Partners, TPG, the Carlyle Group, Kakao Corp., MBK Partners, Kakao Corp., TPG, the Carlyle Group, MBK Partners, The Korea Herald, Kakao Corp., Kakao Corp.],[]",http://www.koreaherald.com//view.php?ud=20220710000080&ACE_SEARCH=1
"
Kyobo Life Insurance headquarters in Seoul (Kyobo Life Insurance)The Korea Exchange (KRX) on Friday disapproved an initial public offering by Kyobo Life Insurance Co., citing discord among major shareholders.After reviewing the insurer‘s second application filed in December, the bourse operator declined to approve its IPO before its management is stabilized.Kyobo Life had been seeking to complete an IPO within the first half of this year to diversify its funding sources in preparation for the introduction of a new accounting rule for insurance products in 2023.Kyobo Life’s chairman and largest stakeholder Shin Chang-jae attributed the failure to opposition from key shareholder Affinity Equity Partners, which has been in a legal dispute with the company over Affinity‘s exercises of put option in 2018. (Yonhap) 
",Date,2022-07-15,"
									Korea Exchange denies Kyobo Life's IPO application								","[Kyobo Life Insurance, Kyobo Life, Korea Exchange, KRX, Kyobo Life Insurance Co., Kyobo Life, Affinity Equity Partners, Affinity‘s, Yonhap],[Korea Exchange, Kyobo Life's]",http://www.koreaherald.com//view.php?ud=20220708000605&ACE_SEARCH=1
"
Kyobo Life Insurance headquarters in Seoul. (Kyobo Life Insurance)Kyobo Life Insurance Co. on Thursday said the country's bourse operator will begin a preliminary assessment of its initial public offering (IPO).The Korea Exchange (KRX) has said it will launch a panel to review the IPO bid of South Korea's No. 2 life insurer eight months after its filing.Kyobo Life has been pushing to go public since 2018, but opposition from its shareholders has halted the process for years.Kyobo Life Chairman and the largest stakeholder Shin Chang-jae, as well as those with special interests in the company, hold a combined 36.9 percent stake.If the IPO is successful, Kyobo Life will begin preparing for the introduction of a new accounting rule for insurance products in 2023. (Yonhap)
",Date,2022-07-15,"
									Korea Exchange to review Kyobo Life's IPO bid								","[Kyobo Life Insurance, Kyobo Life Insurance)Kyobo Life Insurance Co., IPO).The Korea Exchange, KRX, Kyobo Life, Kyobo Life, Kyobo Life, Yonhap],[Kyobo Life's]",http://www.koreaherald.com//view.php?ud=20220707000587&ACE_SEARCH=1
"
Advertisement for Toss Bank`s savings account(Toss Bank)Saving money is never fun. But when combined with a digital pet that grows alongside the size of your savings, it can be more motivating. South Korea’s three internet-only banks -- KakaoBank, K bank and Toss Bank -- have launched unique products such as Tamagotchi-like savings accounts, mobile joint accounts and digital piggy banks to lure customers attracted to the trends. Toss Bank, launched in October last year, has registered 3.6 million users in just eight months through a slew of unique savings products and digital-friendly services. One of them is a Tamagotchi-like savings account in which a user can see a randomly selected digital pet -- turtle, octopus, colt or ghost -- grow with deposits for six months. The digital pet idea has been met with booming demand, as Toss opened 100,000 new accounts within 72 hours of its launch on June 14. Users can deposit a maximum 1 million won ($773) per month for a total of six months with a yield of 3 percent. “The act of saving money requires time and patience, and we wanted to change that time into a fun experience of raising a cute pet for our users,” Toss Bank CEO Hong Min-take told reporters at a media event in Seoul on Tuesday. Toss Bank also plans to launch a joint mobile account “soon,” Hong added, which will cater to friends and groups seeking to split the bill for their favorite activities. The nation’s No. 1 internet-only bank by users, KakaoBank -- with 19.13 million users -- has rolled out various accounts and services tied to its sister company and top mobile messenger KakaoTalk. In this sense, 11.39 million users had opened one of its joint accounts as of May. KakaoTalk currently has some 45 million monthly active users in a country of about 51 million.Its short-term 26-week savings account, a rare product here, was met with high demand upon its launch on June 21, registering 150,000 new accounts within 72 hours. The bank’s piggy bank services are also a key product, allowing users to make deposits of less than 1,000 won on its mobile account daily. The bank managed some 4.35 million piggy bank accounts as of the end of April. K bank is somewhat behind its two rivals in providing unique services, but it is the only mobile bank here providing a real-name account for cryptocurrency trading. Its partnership with local crypto exchange Upbit, signed in June 2020, has helped more than triple its users from 2.19 million in 2020 to some 7 million as of end-2021. K bank’s initial public offering plans, which have been stalled for years, have been gaining pace with the firm filing for a preliminary review for listing on the Korean market with the Korea Exchange on Thursday. Its IPO is predicted to be valued at at least 6 trillion won and the firm is forecast to debut in November, according to market watchers. Korea’s internet-only banks have been expanding quickly in recent years, backed by an increase in the use of smartphones and keeping traditional lenders on their toes with user-friendly services. KakaoBank’s earnings jumped about 80 percent on-year in 2021, with net income amounting to 204.12 billion won, according to a regulatory filing. Operating profit more than doubled over the cited period to 256.94 billion won, and sales also expanded 32.4 percent on-year to 1.06 trillion won.K bank recorded a net profit of 22.4 billion won last year, swinging into the black from a net loss of 105.4 billion won the previous year. Toss Bank, being relatively new to the market, has yet to release its earnings. Its total loans stood at some 4 trillion won as of last month, with 36 percent being taken out by low- and mid-rated customers.(mkjung@heraldcorp.com)
",Date,2022-07-15,"
									[Newsmaker] Internet-only banks lure customers with Tamagotchi-like savings accounts, digital piggy banks								","[KakaoBank, K bank, Toss Bank, Toss Bank, Toss Bank, Toss Bank, KakaoBank, KakaoTalk, KakaoTalk, K bank, K bank’s, the Korea Exchange, KakaoBank, K bank, Toss Bank, customers.(mkjung@heraldcorp.com],[]",http://www.koreaherald.com//view.php?ud=20220701000469&ACE_SEARCH=1
"
(Kakao Pay)Kakao Pay employees who own shares in their own company each lost an average 20 million won ($15,600) due to the mobile payment firm’s stock price plunge since January, reports said Sunday. The company’s employee stock ownership association purchased a total 3.4 million shares in Kakao Pay at the price of 90,000 won per share prior to its initial public offering on Nov. 3 last year, according to a regulatory filing. Documents show that some 800 employees received an average 4,005 shares each, valued at 360.4 million won at the time of the firm’s market debut. It had set the IPO price at 90,000 won per share, opened at the price of 180,000 won and closed higher at 193,000 won on its first day.But Kakao Pay employees have each lost some 20 million won after the company’s share price plunged over a slew of risks since January, the reports said. The mobile payment operator hit a 52-week-low in terms of closing price on Friday with 85,100, closing 3.73 percent lower from the previous session.Kakao Pay shares lost its rally after it was found in January that former CEO Ryu Young-joon and seven other executives offloaded 90 billion won of company shares by exercising stock option in December, only a month after the company went public. Furthermore, the firm’s second-largest shareholder Alipay dumped 5 million shares -- about 10 percent of the total stake it holds in Kakao Pay -- in a block deal, sending the payment platform operator’s price down 15.57 percent from the previous closing to 89,500 won on Wednesday. Alipay remains the second-largest shareholder, with a 34.72 percent stake in the Korean firm. Members of Kakao Pay’s employee stock ownership association are legally obligated to keep their shares until Nov. 3 this year, a year since the firm’s IPO launch. (mkjung@heraldcorp.com)
",Date,2022-07-15,"
									Kakao Pay employees each lose W20m over stock dip								","[],[W20]",http://www.koreaherald.com//view.php?ud=20220612000131&ACE_SEARCH=1
