text,publish_date,scraped_date,title,Companies,link
"Reporter: Akhmad Suryahadi | Editor: Wahyu T. Rahmawati KONTAN.CO.ID - JAKARTA. The domestic initial public offering (IPO) is still lively. The Indonesia Stock Exchange (IDX) stated that there are still 37 companies in the stock listing pipeline that are ready to offer their shares to the public. Director of Corporate Valuation of the Indonesia Stock Exchange I Gede Nyoman Yetna Setia detailed that as many as nine companies that will be listed on the Exchange are from the primary consumer goods sector. , followed by eight companies from the non-primary consumer goods sector, five companies from the transportation and logistics sector, and three companies operating in the technology sector. Furthermore, as many as three companies came from the infrastructure sector, two companies from the raw goods sector, two companies from the industrial sector, two companies from the health sector, two companies from the energy sector, and one company from the property and real estate sector. Read also: Here's the Prospect of Stocks whose Prices Soared and Dropped After the IPO Nyoman added, there is one prospective listed company currently in the pipeline for listing shares which are affiliates of State-Owned Enterprises (BUMN). The stock market authority certainly welcomes SOEs and subsidiaries to be able to conduct an IPO and become a listed company on the IDX. The Exchange is also happy to provide support to SOEs and subsidiaries to obtain information related to the IPO with a series of educational/assistance activities for the management and company team. ""We hope that many SOEs and subsidiaries will take advantage of the Indonesian capital market and conduct IPOs this year and next year,"" said Nyoman to reporters, Tuesday (19/7) night. Read also: Segar Kumala Indonesia (BUAH) Targets IDR 80 Billion of Fresh Funds from IPO Until July 19, 2022, Nyoman said there were 26 companies that had listed their shares on the Indonesia Stock Exchange with a total fund raised of IDR 19.2 trillion. Nyoman welcomes the enthusiasm of the owners and founders of companies from various business sectors and sizes to conduct an IPO and choose the Indonesian capital market as their house of growth. This is reflected in the achievement of IPOs on the IDX in 2020 and 2021, which reached 51 companies and 54 companies, respectively. Also Read: Habco Trans Maritima Offers IPO Price of IDR 160 Per Share The allure of the Indonesian stock market has not faded. IDX became the Exchange with the largest number of IPO shares and became the first Exchange to list shares of unicorn companies in the ASEAN region. In addition, the value of funds collected (fundraised) of IDR 62.6 trillion from the new listing of shares on the IDX in 2021 is the highest for an exchange in the ASEAN region. ""This achievement is also inseparable from the support and policies of the government, the Financial Services Authority (OJK), IDX, and other self-regulatory organizations (SROs) in order to create conducive capital market conditions in this dynamic period,"" concluded Nyoman. Next up: Looking at the Government's Reasons for Pushing the Establishment of the Oil and Gas Sector Endowment Fund Check other news and articles on Google News",20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,IDX Still Has 37 Companies in IPO Pipeline,"[The Indonesia Stock Exchange, IDX, the Indonesia Stock Exchange, Exchange, State-Owned Enterprises, IDX, Exchange, Nyoman, Nyoman, the Indonesia Stock Exchange, Nyoman, IDX, IDX, Exchange, ASEAN, IDX, ASEAN, the Financial Services Authority, OJK, IDX, Nyoman, Google News],[]",https://investasi.kontan.co.id/news/bei-masih-mengantongi-37-perusahaan-dalam-pipeline-ipo
"Reporter: Yuliana Hema | Editor: Wahyu T. Rahmawati KONTAN.CO.ID - JAKARTA. The Indonesia Stock Exchange is back with the presence of a new prospective issuer from the non-cyclical consumer sector, namely PT Segar Kumala Indonesia Tbk which will release 200 million shares or 20% of paid-in capital through an initial public offering. Based on the company's initial prospectus, the issuer, which will use the ticker BUAH, will set an initial offering price in the range of Rp 350 per share to Rp 400 per share. Thus, this fruit supply company has the potential to reap fresh funds of between Rp. 70 billion to Rp. 80 billion through an initial public offering (IPO). Also Read: Here's the Prospect of Stocks whose Prices Soared and Dropped After the IPO Around 75% of the funds obtained from this IPO, after deducting the issuance costs, will be used for working capital. This includes paying trade debts, purchasing merchandise and operating activities. Then, around 25% will be used to open new BUAH branches to reach areas that have not been reached but have business potential, namely Banda Aceh, Kendari and Palu. Not only that, Segar Kumala Indonesia has also built cold storage warehouses in the three areas to serve as temporary product retrieval and storage places. Also Read: Stocks Rise or Fall, the Securities Business Still Shines If the funds from the IPO are not sufficient to meet these needs, then BUAH will use the company's internal cash or use external funding. A little illustration, Segar Kumala Indonesia was established in 2017 which started a trading and distribution business of fresh fruits in Jakarta and surrounding areas under the SK brand. Next up: Cimory Dairyland Puncak, Europe's Vibes Amusement Park in Bogor Check other news and articles on Google News",20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Segar Kumala Indonesia (BUAH) Targets IDR 80 Billion Fresh Funds from IPO,"[The Indonesia Stock Exchange, the Securities Business Still Shines, Google News],[]",https://investasi.kontan.co.id/news/segar-kumala-indonesia-buah-membidik-dana-segar-rp-80-miliar-dari-ipo
"Reporter: Ridwan Nanda Mulyana | Editor: Tendi Mahadi KONTAN.CO.ID - JAKARTA. PT Habco Trans Maritima Tbk plans to be listed on the Indonesia Stock Exchange (IDX) on July 26, 2022. Companies engaged in domestic sea transportation for this particular item will use the issuer code HATM. In this initial public offering (IPO), Habco Trans will conduct a public offering of 1,118,750,000 shares, equivalent to 16.65% of the issued and fully paid capital. Referring to additional information and/or amendments to the summary prospectus, the offering price is set at Rp 160 per share. With this offer price, the estimated total value of the public offering is Rp 179 billion. ""All proceeds from this initial public offering, after deducting emission costs, will be used to purchase a new fleet of bulk carriers to support the company's business activities,"" citing a brief prospectus, Tuesday (19/7). Also Read: After the IPO, Chemstar (CHEM) Expands the Market to the Cosmetics and F&B Segment Along with the public offering, Habco Trans Maritima will issue a maximum of 281.25 million new shares. As the implementation of debt conversion agreement (debt conversion) worth Rp 45 billion with PT Samudra Sejahtera Investama (PT SSI). This process will be carried out simultaneously with the initial public offering of Habco Trans Maritima, at the conversion price according to the offering price and will be distributed after the allotment date. The total percentage of shares after adding the results of the conversion is 20% of the issued and fully paid capital after the public offering and the Employee Stock Allocation (ESA) program of 0.26%. For information, the main business activity of Habco Trans Maritima is to carry out the business of transporting goods using ships specifically designed to transport certain types of goods. Includes transportation of dangerous goods, waste of hazardous and toxic materials, fuel oil, petroleum, processed products, LPG, LNG and CNG, fish and the like, including sea transportation rental businesses and their operators. Read also: Listening to Dewi Shri Farmindo's (DEWI) Business Development Plan After the IPO In this Habco Trans Maritima IPO, PT NH Korindo Sekuritas Indonesia acts as the underwriter and underwriter. The implementation schedule is as follows: Effective date: 18 July 2022 Initial public offering period: 20 July - 22 July 2022 Allotment date: 22 July 2022 Distribution date: 25 July 2022 Listing date on the Indonesia Stock Exchange: 26 July 2022. Next: 5 Sports Injuries That Often Occur and Should Be Watched For Check News and Other Articles on Google News",20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Habco Trans Maritima Offers IPO Price of IDR 160 Per Share,"[the Indonesia Stock Exchange, IDX, HATM, Habco Trans, Chemstar, Cosmetics, Habco Trans Maritima, Habco Trans Maritima, the Employee Stock Allocation, ESA, Habco Trans Maritima, LPG, LNG, DEWI) Business Development Plan After, the Indonesia Stock Exchange],[Habco Trans Maritima Offers IPO Price, IDR 160]",https://investasi.kontan.co.id/news/habco-trans-maritima-tawarkan-harga-ipo-rp-160-per-saham
"Reporter: Avanty Nurdiana | Editor: Avanty Nurdiana KONTAN.CO.ID - JAKARTA. Environmentally friendly cleaning equipment manufacturer PT Klinko Karya Imaji Tbk (KLIN) is offering an initial public offering (IPO). The company issued 230 million new shares equivalent to 17.59% of the issued and fully paid capital after the public offering. KLIN sets a nominal value of Rp 10 per share in the offering price range between Rp 90 - Rp 100 per share. So that this prospective issuer has the potential to pocket funds of Rp. 20.7 billion to Rp. 23 billion. For information, 40% of the proceeds from the IPO will be used to build the head office, production area, and raw material warehouse. Approximately 38.75% for capital expenditures such as the addition of production facilities and assets such as machines, box cars, operational cars, and office equipment. Then, about 21.25% is for working capital purposes in order to purchase raw materials to support the production process and marketing activities. Also Read: Cleaning Equipment Manufacturer Klinko Will Enter the Exchange, Offering 230 Million Shares From the manufacturing process, the company from Gresik, East Java claims its products are environmentally friendly and have a long-term service life. The reason is, in processing each product, KLIN is able to absorb as much as 120 tons of textile waste per month. The waste in the form of pieces of patchwork is then reprocessed into cotton material and spun back into yarn before being processed into products such as floor mats, mops, lobby dusters, and napkins. KLIN President Director Anggun Supanji in a release stated, by becoming a public company, KLIN can continue to maintain its commitment to providing quality and international standard cleaning products that are trusted by national and international consumers. ""From the company's data, we assess that KLIN has the potential to expand its business on a national and global scale. Because the entire production process of KLIN has supported the formation of a green environment, including by developing an ecosystem that focuses on Reuse, Reduce, Recycle (3R),"" said Effendi Irawan, President Director of PT Elite Sukses Sekuritas. PT Elit Sukses Sekuritas is a company that acts as the underwriter for the issuance of securities. ""The company has now penetrated the export market to seven countries in Southeast Asia, the United States, Europe and Latin America with private label products,"" said Effendi. Also Read: Looking at the Prospects of Stocks whose Prices are Burning and Desperate After the IPO in 2022 For those who are interested in buying KLIN IPO shares, please refer to the schedule as follows:       Initial offering period: 20-25 July 2022       Estimated effective date: 29 July 2022 ●       Estimated offering period General: August 2-5 2022        Estimated date of allotment: August 5, 2022        Estimated date of distribution of shares electronically: August 8, 2022        Estimated date of listing on the Indonesia Stock Exchange: August 9 2022    Not only that,  KLIN admits that they are quite enthusiastic in carrying out each due process diligence determined by the Financial Services Authority (OJK) and the Indonesia Stock Exchange (IDX). ""We really appreciate the support from OJK and IDX who are very accommodating in guiding companies to take the IPO route,"" said Anggun. During the initial public offering, KLIN will provide series I warrants free of charge to new shareholders whose names are recorded in the Register of Shareholders on the allotment date. For this reason, KLIN will issue a maximum of 57.5 million Series I warrants, with an exercise price of Rp 100 warrants. Also Read: Bangun Karya Perkasa Jaya Sets IPO Price of Rp 125 Per Share Next: JCI Strengthened Yesterday, This is Stock Recommendation for Wednesday Trading (20/7) Check other news and articles on Google News",20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Klinko Karya Imaji (KLIN) IPO Funds Will be Used for Expansion and Working Capital,"[KLIN, KLIN, KLIN, KLIN, KLIN, KLIN, KLIN, Elit Sukses Sekuritas, the Prospects of Stocks, KLIN, the Indonesia Stock Exchange, KLIN, the Financial Services Authority, OJK, the Indonesia Stock Exchange, IDX, OJK, IDX, KLIN, Register of Shareholders, KLIN, Google News],[KLIN, Working Capital]",https://investasi.kontan.co.id/news/dana-ipo-klinko-karya-imaji-klin-bakal-dipakai-ekspansi-dan-modal-kerja
"Reporter: Ridwan Nanda Mulyana | Editor: Herlina Kartika Dewi KONTAN.CO.ID - JAKARTA. The company's enthusiasm for listing on the Indonesia Stock Exchange (IDX) is still high. So far, there have been 26 new issuers that have completed their initial public offering (IPO) in 2022. The fates of these newcomers are different. There are those whose share prices soared up to 1,500%, but there are also those who languish until they are stuck at the gocap level. PT Adaro Minerals Indonesia Tbk (ADMR) has been phenomenal with price spikes that have so far held at the level of 1.580%. ADMR shares were able to rise 10.89% on Tuesday (19/7) to a price of Rp 1,680. The surge in the price of PT WIR Asia Tbk (WIRG) was no less astonishing in the early days of the IPO. The share price of the issuer that carries the development of the metaverse platform is still recorded to be up 95.04%. WIRG shot up 6.80% to the price of Rp 550 today. Read also: Holding IPO, Rohartindo Nusantara Luas (TOOL) Offers Shares at a Price of Rp 122 - Rp 135 New income from PT Dewi Shri Farmindo Tbk (DEWI) also immediately stepped on the gas. Just two days on the stock exchange, its share price has risen 69.81% to Rp 182. In contrast to fate, PT Nusatama Berkah Tbk (NTBK) is currently falling to the level of gocap shares. PT Mitra Angkasa Sejahtera Tbk (BAUT) accompanied the list of issuers with a share price of Rp 50. PT Nanotech Indonesia Global Tbk (NANO) and PT Winner Nusantara Jaya Tbk (WINR) almost followed. The share prices of NANO and WINR are compact in the area of ​​Rp 52. Although they are still far from the gocap level, a number of stocks tend to stagnate and even have a flushing trend, such as PT Adhi Commuter Properti Tbk (ADCP) and PT Semacom Integrated Tbk (SEMA). Sucor Sekuritas analyst Paulus Jimmy highlighted that the company's fundamentals and valuation are crucial factors when trading on the stock market. But there is another important thing that should not be forgotten, namely the story. Story is considered important because it relates to public interest in understanding the issuer's profile, strategy, and business prospects in the future. Therefore, Jimmy believes that not all issuers whose prices fell after the IPO have poor fundamentals and valuations. ""It could be because of the low interest of investors in the stories from these issuers. It should be understood that the story of every industry has a cycle. What is not interesting today, tomorrow could be interesting,"" said Jimmy when contacted by Kontan.co.id, Tuesday (19/7). ). Technical Analyst Binaartha Sekuritas Ivan Rosanova added that sectoral sentiment could also influence the direction of stocks after the IPO. It could be that market players relinquish ownership after the IPO because they are looking at other stocks that are considered more attractive for now. Also Read: After the IPO, Chemstar (CHEM) Expands the Market to the Cosmetics and F&B Segment. Vice versa with stocks whose prices are already burning. Considering the recent market fluctuations, in the short term there is a chance for a correction to occur. But as long as the issuer's performance and business prospects are still positive, investors tend to accumulate rather than profit taking, so the price is relatively maintained. Even so, Ivan reminded him to be careful when entering into new stocks whose prices have soared considerably. ""It's better to wait for the release of the performance, especially if the valuation is quite high, especially for stocks that have not experienced a significant correction,"" said Ivan. In the midst of a market trend that is prone to selling pressure, Ivan suggested that the portion of the investment portfolio is also directed to bigcap stocks. For now, it's best not to be aggressive while observing market developments. ""Take advantage of every rebound to get short-term profits while slowly filling the portfolio with selected stocks,"" said Ivan. Jimmy had a similar record. Jimmy suggested that investors should pay attention to market conditions which tend to be volatile this year, so don't be too aggressive towards IPO shares if you don't understand the fundamental conditions. Associate Director of Research and Investment Pilarmas Investindo Sekuritas Maximilianus Nico Demus also highlighted the high market interest in IPO shares. The attraction is, the opportunity to gain money is felt to be bigger. Also Read: Listening to Dewi Shri Farmindo's (DEWI) Business Development Plan After the IPO ""Even though no one knows when the stock will go up or down. But we can find out where it is going. What's important is how confident investors are in the stock,"" said Nico . Nico emphasized that this belief must come from careful consideration of the fundamental condition and valuation of the company, as well as the business sector that is inline with the direction of government policies or the global situation. For this year, Nico sees non-cyclical consumers, healthcare, commodities, and energy as still attractive sectors to look at. Meanwhile, MNC Sekuritas Technical Analyst Herditya Wicaksana favors the mining sector, as it is influenced by high commodity prices. ADMR shares can still be collected by observing the support at Rp. 1,455 and resistance at Rp. 1,800. Then, technically there is a chance for SEMA stock to strengthen even in the short term. You can watch the support area at Rp 176 and resistance at Rp 198. Ivan also supports ADMR shares with a target price at Rp 1,850. Furthermore, WIRG shares, which as long as they are still above the psychological level of Rp 500 have the potential to rebound. WIRG targets are at Rp 615 and Rp 680. Next: BI RDG Sentiment Affected, This is the Stock Sector That Must Be Observed Check other News and Articles on Google News",20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Looking at the Prospects of Stocks whose prices are burning and languishing after the IPO in 2022,"[the Indonesia Stock Exchange, IDX, ADMR, Rohartindo Nusantara Luas, NANO, WINR, Sucor Sekuritas, Chemstar, Cosmetics, F&B Segment, Ivan, DEWI) Business Development Plan After, healthcare, MNC Sekuritas Technical Analyst, SEMA, ADMR, BI RDG Sentiment Affected],[the Prospects of Stocks]",https://investasi.kontan.co.id/news/menilik-prospek-saham-yang-harganya-membara-dan-merana-pasca-ipo-di-2022
"Reporter: Ridwan Nanda Mulyana | Editor: Herlina Kartika Dewi KONTAN.CO.ID - JAKARTA. The tooling company, PT Rohartindo Nusantara Luas Tbk will offer a maximum of 410 million shares in an initial public offering (IPO). This amount is equivalent to 20% of the company's issued and fully paid capital. In the brief prospectus, it is informed that the offering price is in the range of Rp. 122 to Rp. 135 per share. With this price, the funds that can be raised from this IPO are around Rp 50 billion-Rp 55.35 billion. After deducting securities issuance costs, approximately 47.82% of the proceeds from the IPO will be used to purchase assets in the form of three shop houses and two warehouse units. Around 52.18% will be used for working capital, namely adding inventory items for sale. In detail, 60% for the addition of equipment products, 20% for household appliances, and 20% for adding luggage products. Also Read: Cleaning Equipment Manufacturer Klinko Will Enter the Exchange, Offering 230 Million Shares Simultaneously, the equipment company with the main trademark Nankai also issues a maximum of 205 million Series I Warrants or 12.50% of the total number of issued and fully paid shares in at the time of IPO registration. ""Sei warrants I are given free of charge as an incentive for new shareholders whose names are registered in the shareholder register on the allotment date,"" citing a brief prospectus, Tuesday (19/7). Each holder of two new shares is entitled to one Series I Warrant. The Series I Warrants issued have an exercise period of two years. Rohartindo Nusantara Luas is a trading company that sells engineering products, tools, household needs (home & living) and safety. Read also: Chemstar (CHEM) Expands Market to Cosmetics and F&B Segment Rohartindo Nusantara Luas offers a range of products with three main categories, namely Household Appliances, Utensils, and Luggage Bags. By 2021 TOOL already has distribution areas in Jakarta, Surabaya, Bandung, Sulawesi, Sumatra, Bali and Kalimantan. In this IPO process, PT Mirae Asset Sekuritas Indonesia acts as the implementing guarantor of the securities issuance. The following is the schedule for Rohartindo Nusantara Luas IPO: Initial offering period: July 19 - July 26, 2022 Estimated effective date: July 29, 2022 Estimated period for public offering: August 2 - August 5, 2022 Estimated allotment date: August 5, 2022 Estimated date of listing on the IDX: August 9 2022. Next: Kim Tae Ri's 2 Popular Dramas on Netflix, Exciting Watches Before Alienoid Films Air Check News and Other Articles on Google News",20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,"Held IPO, Rohartindo Nusantara Luas (TOOL) Offers Shares at a Price of Rp 122 - Rp 135","[Rohartindo, F&B Segment Rohartindo, Utensils, PT Mirae Asset Sekuritas, Rohartindo Nusantara Luas, IDX],[Rohartindo Nusantara Luas]",https://investasi.kontan.co.id/news/gelar-ipo-rohartindo-nusantara-luas-tooltawarkan-saham-di-harga-rp-122-rp-135
"Reporter: Sugeng Adji Soenarso | Editor: Tendi Mahadi KONTAN.CO.ID - JAKARTA. PT Bangun Karya Perkasa Jaya Tbk will soon be listed on the Indonesia Stock Exchange (IDX). This construction issuer sets an initial public offering (IPO) price of Rp 125 per share. In its prospectus, the issuer, which will use the stock code KRYA, will release 325 million new shares or 20% of the issued and fully paid capital after the IPO with a nominal value of Rp 25 per share. Thus, the amount of funds that will be obtained from this corporate action is Rp 40.62 billion. KRYA will also implement an employee stock allocation (ESA) program. In this regard, the company's directors have determined to allocate a maximum of 1,625,000 shares or 0.50% of the total shares issued in the company's initial public offering. Along with the initial public offering, the company also issues a maximum of 162.5 million series I warrants or 12.50% of the total number of issued and fully paid shares at the time the registration statement for the initial public offering is submitted. Also Read: Targeting IDR 179 Billion of Funds, Habco Trans Maritima Offers IPO Price of IDR 160 Per Share The exercise price for series I warrants is IDR 156. All funds obtained from this IPO, after deducting securities issuance costs, will be used entirely for capital work. The details are, first, around 45.90% for the construction of a digital warehouse based on the letter of appointment for implementing the warehouse construction of a subsidiary, namely PT Karya Asmon Solusi No. 001/DIR/KASS/VI/2022 dated 09 June 2022. Then, around 54.10% for the cost of providing raw materials, the cost of purchasing work equipment, the cost of maintaining the machine and its supporting equipment. Meanwhile, the funds obtained by the company from the exercise of the series I warrants, if implemented by the warrant holders, will be used to increase the company's working capital, among others, for the cost of providing raw materials, the cost of purchasing work equipment, and the cost of maintaining the machine and its supporting equipment. The company appointed PT Indo Capital Sekuritas as the underwriter and underwriter. Read also: After IPO, Chemstar (CHEM) Expands Market to Cosmetics and F&B Segments Following is KRYA's IPO schedule: Effective date: 15 July 2022 Public offering period: 19-21 July 2022 Share allotment: 21 July 2022 Distribution of shares and warrants series I Electronic: July 22, 2022 Listing of shares and warrants series I on the Indonesia Stock Exchange: July 25, 2022. Next: Bankruptcy Court Article 11 Rolling Out, Celsius Relying on Mining Check News and Other Articles on Google News",20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Bangun Karya Perkasa Jaya Sets IPO Price Rp 125 Per Share,"[PT Bangun Karya Perkasa Jaya Tbk, the Indonesia Stock Exchange, IDX, KRYA, KRYA, ESA, Habco Trans, DIR, PT Indo Capital Sekuritas, Chemstar, KRYA, the Indonesia Stock Exchange, Mining Check News and Other Articles on Google News],[Bangun Karya Perkasa Jaya Sets IPO Price]",https://investasi.kontan.co.id/news/bangun-karya-perkasa-jaya-tetapkan-harga-ipo-rp-125-per-saham
"Reporter: Akhmad Suryahadi | Editor: Khomarul Hidayat KONTAN.CO.ID - JAKARTA. Initial public offerings (IPO) are still lively. Recently, there is PT Kusuma Kemindo Sentosa which will release its shares to the public. The issuer, which is engaged in the wholesale trading of chemical materials and goods, will use the KKES stock code. Launching the e-IPO page, Tuesday (19/7), the bookbuilding period for the IPO of KKES shares runs from today (19/7) to Wednesday (27/7). KKES will release a maximum of 450 million new shares or a maximum of 27.27% of the total issued and fully paid capital after the IPO. KKES places an offering price of Rp 100 to Rp 130 per share. Thus, the fresh funds obtained by KKES from this initial public offering are as much as Rp. 58.50 billion. Read also: Kebab Babarafi (RAFI) Wants to IPO, This is the Calculation of Fresh Funds That Will Be Obtained Kusuma Kemindo also implements the Employee Stock Allocation (ESA) program with a maximum amount of 2.5% of the amount offered in the public offering or a maximum of 11 ,25 million Citing a brief prospectus, the proceeds from the initial public offering of shares will be used for two purposes. First, around 95% will be used for working capital in order to support operational activities and business development. The details, about 30% for operational costs such as salaries, transportation costs, office costs, sales costs and others. Approximately 65% ​​for the purchase of merchandise, payment of trade payables to suppliers. Second, around 5% will be used for the development of information systems and technology including the digitalization of IT systems for sales, delivery, inventory and logistics. The complete schedule for Kusuma Kemindo's IPO is as follows: Initial offering period: 19 – 27 July 2022 Estimated effective date : 29 July 2022 Estimated initial public offering period : 2 – 4 August 2022 Estimated allotment date : 4 August 2022 Estimated date of electronic distribution of shares : 5 August 2022 Estimated listing date on the Indonesia Stock Exchange: August 8, 2022 KKSE is a company that is active as an importer, stockist & distribution of commodity and specialty chemicals, food, construction chemicals and related materials. KKSE currently operates in the wholesale trade of basic chemical materials and goods, wholesale trade of various kinds of building materials and wholesale trade of machinery, equipment and other equipment. KKSE sees promising business opportunities in the field of chemicals for industrial and household purposes. Also Read: Targeting IDR 179 Billion in Funds, Habco Trans Maritima Offers IPO Price of IDR 160 Per Share Next: MNC Digital Entertainment (MSIN) Aims for IDR 4.4 Trillion Revenue Throughout 2022 Check other news and articles on Google News",20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Kusuma Kemindo Sentosa (KKES) IPO Enters Bookbuilding Period,"[KKES, KKES, KKES, KKES, the Employee Stock Allocation, ESA, the Indonesia Stock Exchange, KKSE, KKSE, Habco Trans, MNC Digital Entertainment, MSIN, Google News],[IPO Enters Bookbuilding Period]",https://investasi.kontan.co.id/news/ipo-kusuma-kemindo-sentosa-kkes-mulai-masuki-periode-bookbuilding
"Reporter: Ridwan Nanda Mulyana | Editor: Tendi Mahadi KONTAN.CO.ID - JAKARTA. PT Habco Trans Maritima Tbk plans to go public on the Indonesia Stock Exchange (IDX) on July 26, 2022. Companies engaged in domestic sea transportation for this particular item will use the issuer code HATM. In this initial public offering (IPO), Habco Trans will conduct a public offering of 1,118,750,000 shares, equivalent to 16.65% of the issued and fully paid capital. Referring to additional information and/or amendments to the summary prospectus, the offering price is set at Rp 160 per share. With the offer price, the estimated total value of the public offering is Rp 179 billion. ""All proceeds from this initial public offering, after deducting emission costs, will be used to purchase a new fleet of bulk carriers to support the company's business activities,"" citing a brief prospectus, Tuesday (19/7). Also Read: After the IPO, Chemstar (CHEM) Expands the Market to the Cosmetics and F&B Segment Along with the public offering, Habco Trans Maritima will issue a maximum of 281.25 million new shares. As the implementation of debt conversion agreement (debt conversion) worth Rp 45 billion with PT Samudra Sejahtera Investama (PT SSI). This process will be carried out simultaneously with the initial public offering of Habco Trans Maritima, at the conversion price according to the offering price and will be distributed after the allotment date. The total percentage of shares after adding the results of the conversion is 20% of the issued and fully paid capital after the public offering and the Employee Stock Allocation (ESA) program of 0.26%. For information, the main business activity of Habco Trans Maritima is to carry out the business of transporting goods using ships specifically designed to transport certain types of goods. Includes transportation of dangerous goods, waste of hazardous and toxic materials, fuel oil, petroleum, processed products, LPG, LNG and CNG, fish and the like, including sea transportation rental businesses and their operators. Read also: Listening to Dewi Shri Farmindo's (DEWI) Business Development Plan After the IPO In this Habco Trans Maritima IPO, PT NH Korindo Sekuritas Indonesia acts as the underwriter and underwriter. The implementation schedule is as follows: Effective date: 18 July 2022 Initial public offering period: 20 July - 22 July 2022 Allotment date: 22 July 2022 Distribution date: 25 July 2022 Listing date on the Indonesia Stock Exchange: 26 July 2022. Check News and More articles on Google News",20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,"Aiming at IDR 179 Billion in Funds, Habco Trans Maritima Offers IPO Price of IDR 160 Per Share","[the Indonesia Stock Exchange, IDX, HATM, Habco Trans, Chemstar, Cosmetics, Habco Trans Maritima, Habco Trans Maritima, the Employee Stock Allocation, ESA, Habco Trans Maritima, LPG, LNG, DEWI) Business Development Plan After, the Indonesia Stock Exchange, Check News, Google News],[Habco Trans, IDR 160]",https://investasi.kontan.co.id/news/incar-dana-rp-179-miliar-habco-trans-maritima-tawarkan-harga-ipo-rp-160-per-saham
"Reporter: Ika Puspitasari | Editor: Tendi Mahadi KONTAN.CO.ID - JAKARTA. Chemical manufacturer for the textile industry PT Chemstar Indonesia Tbk (CHEM) continues to develop its business after holding an initial public offering some time ago. CHEM Corporate Secretary Wenty Akbar Rasjid said Chemstar Indonesia plans to expand its market to industries outside of textiles, namely to the cosmetics and food and beverage (F&B) segments. ""Currently, CHEM's sales are to textile factories such as Kahatex, Centex, Indorama and others. Chemstar's market share is now only 2%-3%,"" he said to Kontan, Friday (15/7). He revealed that in the future there are still many opportunities to increase market share. Wenty said, the opportunity to increase market share is very large, what is currently needed is working capital. With the IPO, this working capital challenge can be overcome. Also Read: Integra Indocabinet (WOOD) Still Optimizing Exports to the US this Year For information, during the IPO celebration, CHEM released 500 million new shares or 29.41% of the issued and fully paid capital. CHEM conducted an IPO at a price of Rp 150 per share. Thus, CHEM obtained fresh funds of Rp 75 billion which will be used for the purchase of land and buildings as well as working capital. In terms of performance, CHEM is also aiming for an optimistic target of 15% growth in revenue this year. This means that CHEM is projected to record revenues of around Rp 103 billion this year. CHEM has set a growth target of 15% for the next 5 years. In terms of profit, this new issuer targets a growth of around 14.3 percent. This estimate cannot be separated from the condition of high demand from the supply-chain shock, aka the non-fulfillment of demand for the domestic textile industry. This is in line with the energy crisis and high logistics costs. As an illustration, in 2021 CHEM recorded operating revenues of Rp. 89.62 billion, an increase of 13% when compared to sales in 2020 of Rp. 79.33 billion. With this achievement, CHEM managed to record an increase in net profit of 192% on an annual basis, compared to 2020 which only grew 14%. ""Efforts to achieve performance targets, we continue to look for new principals, additional sales and marketing teams,"" he added. Read also: Fortune Indonesia (FORU) Successfully Earned Last Year's Profit Today, CHEM's business challenges are inflation and the US dollar exchange rate. Fortunately, continued Wenty, Chemstar has gone through a cycle of inflation and the US dollar exchange rate has fluctuated several times since its establishment in 2004. ""With this experience, we are able and confident to be able to overcome CHEM's business challenges,"" he concluded. Check other News and Articles on Google News",20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,"After IPO, Chemstar (CHEM) Expands Market to Cosmetics and F&B Segments","[CHEM Corporate, CHEM, Chemstar, CHEM, CHEM, CHEM, CHEM, Profit Today, CHEM, Wenty, Chemstar, CHEM],[Chemstar]",https://industri.kontan.co.id/news/usai-ipo-chemstar-chem-perluas-pasar-ke-segmen-kosmetik-serta-fb
