text,publish_date,scraped_date,title,link,companies_1,companies_2
" NEW YORK, Oct 11, 2022 (GLOBE NEWSWIRE via COMTEX) --
 

ROSEN, A HIGHLY RECOGNIZED LAW FIRM, Encourages Yatsen Holding Limited Investors to Secure Counsel Before Important Deadline in Securities Class Action - YSG

GlobeNewswire

October 11, 2022



NEW YORK, Oct.  11, 2022  (GLOBE NEWSWIRE) --  WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of Yatsen Holding Limited (NYSE: YSG): (i) pursuant and/or traceable to the the Company's initial public offering conducted on or about November 19, 2020 (the ""IPO""); and/or (ii) between November 19, 2020 and March 10, 2022, both dates inclusive (the ""Class Period""), of the important November 22, 2022 lead plaintiff deadline. SO WHAT: If you purchased Yatsen securities you may be entitled to compensation without payment of any out of pocket fees or costs through a contingency fee arrangement. WHAT TO DO NEXT: To join the Yatsen class action, go to https://rosenlegal.com/submit-form/?case_id=8895 or call Phillip Kim, Esq. toll-free at 866-767-3653 or email pkim@rosenlegal.com or cases@rosenlegal.com for information on the class action. A class action lawsuit has already been filed. If you wish to serve as lead plaintiff, you must move the Court no later than November 22, 2022. A lead plaintiff is a representative party acting on behalf of other class members in directing the litigation. WHY ROSEN LAW: We encourage investors to select qualified counsel with a track record of success in leadership roles. Often, firms issuing notices do not have comparable experience, resources or any meaningful peer recognition. Many of these firms do not actually handle securities class actions, but are merely middlemen that refer clients or partner with law firms that actually litigate the cases. Be wise in selecting counsel. The Rosen Law Firm represents investors throughout the globe, concentrating its practice in securities class actions and shareholder derivative litigation. Rosen Law Firm has achieved the largest ever securities class action settlement against a Chinese Company. Rosen Law Firm was Ranked No. 1 by ISS Securities Class Action Services for number of securities class action settlements in 2017. The firm has been ranked in the top 4 each year since 2013 and has recovered hundreds of millions of dollars for investors. In 2019 alone the firm secured over $438 million for investors. In 2020, founding partner Laurence Rosen was named by law360 as a Titan of Plaintiffs' Bar. Many of the firm's attorneys have been recognized by Lawdragon and Super Lawyers. DETAILS OF THE CASE: According to the lawsuit, during the Class Period, including in the registration statement and prospectus used to effectuate the Company's IPO, Yatsen and the other named defendants misled investors into believing that Perfect Diary and Little Ondine were thriving, thereby driving Yatsen's ""healthy"" top-line growth at the time of its IPO and quarter after quarter thereafter. In truth, however, cosmetic and skincare sales of Perfect Diary and Little Ondine products were declining in the period leading up to (and including at the time of) the IPO and throughout 2021. Moreover, as the truth about Yatsen's business reached the market, the value of the Company's shares declined dramatically, causing Yatsen investors to suffer significant damages. By the commencement of the action, Yatsen's shares traded as low as $0.39 per ADS, representing a decline of over 96% from the $10.50 IPO offering price. To join the Yatsen class action, go to https://rosenlegal.com/submit-form/?case_id=8895 or call Phillip Kim, Esq. toll-free at 866-767-3653 or email pkim@rosenlegal.com or cases@rosenlegal.com for information on the class action. No Class Has Been Certified. Until a class is certified, you are not represented by counsel unless you retain one. You may select counsel of your choice. You may also remain an absent class member and do nothing at this point. An investor's ability to share in any potential future recovery is not dependent upon serving as lead plaintiff. Follow us for updates on LinkedIn: https://www.linkedin.com/company/the-rosen-law-firm, on Twitter: https://twitter.com/rosen_firm or on Facebook: https://www.facebook.com/rosenlawfirm/. Attorney Advertising. Prior results do not guarantee a similar outcome. ------------------------------- Contact Information:         Laurence Rosen, Esq.        Phillip Kim, Esq.        The Rosen Law Firm, P.A.        275 Madison Avenue, 40th Floor        New York, NY 10016        Tel: (212) 686-1060        Toll Free: (866) 767-3653        Fax: (212) 202-3827 lrosen@rosenlegal.com pkim@rosenlegal.com cases@rosenlegal.com www.rosenlegal.com   
COMTEX_416399066/2010/2022-10-11T10:50:08
 NEW YORK, Oct.  11, 2022  (GLOBE NEWSWIRE) --  WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of Yatsen Holding Limited (NYSE: YSG): (i) pursuant and/or traceable to the the Company's initial public offering conducted on or about November 19, 2020 (the ""IPO""); and/or (ii) between November 19, 2020 and March 10, 2022, both dates inclusive (the ""Class Period""), of the important November 22, 2022 lead plaintiff deadline. SO WHAT: If you purchased Yatsen securities you may be entitled to compensation without payment of any out of pocket fees or costs through a contingency fee arrangement. WHAT TO DO NEXT: To join the Yatsen class action, go to https://rosenlegal.com/submit-form/?case_id=8895 or call Phillip Kim, Esq. toll-free at 866-767-3653 or email pkim@rosenlegal.com or cases@rosenlegal.com for information on the class action. A class action lawsuit has already been filed. If you wish to serve as lead plaintiff, you must move the Court no later than November 22, 2022. A lead plaintiff is a representative party acting on behalf of other class members in directing the litigation. WHY ROSEN LAW: We encourage investors to select qualified counsel with a track record of success in leadership roles. Often, firms issuing notices do not have comparable experience, resources or any meaningful peer recognition. Many of these firms do not actually handle securities class actions, but are merely middlemen that refer clients or partner with law firms that actually litigate the cases. Be wise in selecting counsel. The Rosen Law Firm represents investors throughout the globe, concentrating its practice in securities class actions and shareholder derivative litigation. Rosen Law Firm has achieved the largest ever securities class action settlement against a Chinese Company. Rosen Law Firm was Ranked No. 1 by ISS Securities Class Action Services for number of securities class action settlements in 2017. The firm has been ranked in the top 4 each year since 2013 and has recovered hundreds of millions of dollars for investors. In 2019 alone the firm secured over $438 million for investors. In 2020, founding partner Laurence Rosen was named by law360 as a Titan of Plaintiffs' Bar. Many of the firm's attorneys have been recognized by Lawdragon and Super Lawyers. DETAILS OF THE CASE: According to the lawsuit, during the Class Period, including in the registration statement and prospectus used to effectuate the Company's IPO, Yatsen and the other named defendants misled investors into believing that Perfect Diary and Little Ondine were thriving, thereby driving Yatsen's ""healthy"" top-line growth at the time of its IPO and quarter after quarter thereafter. In truth, however, cosmetic and skincare sales of Perfect Diary and Little Ondine products were declining in the period leading up to (and including at the time of) the IPO and throughout 2021. Moreover, as the truth about Yatsen's business reached the market, the value of the Company's shares declined dramatically, causing Yatsen investors to suffer significant damages. By the commencement of the action, Yatsen's shares traded as low as $0.39 per ADS, representing a decline of over 96% from the $10.50 IPO offering price. To join the Yatsen class action, go to https://rosenlegal.com/submit-form/?case_id=8895 or call Phillip Kim, Esq. toll-free at 866-767-3653 or email pkim@rosenlegal.com or cases@rosenlegal.com for information on the class action. No Class Has Been Certified. Until a class is certified, you are not represented by counsel unless you retain one. You may select counsel of your choice. You may also remain an absent class member and do nothing at this point. An investor's ability to share in any potential future recovery is not dependent upon serving as lead plaintiff. Follow us for updates on LinkedIn: https://www.linkedin.com/company/the-rosen-law-firm, on Twitter: https://twitter.com/rosen_firm or on Facebook: https://www.facebook.com/rosenlawfirm/. Attorney Advertising. Prior results do not guarantee a similar outcome. ------------------------------- Contact Information:         Laurence Rosen, Esq.        Phillip Kim, Esq.        The Rosen Law Firm, P.A.        275 Madison Avenue, 40th Floor        New York, NY 10016        Tel: (212) 686-1060        Toll Free: (866) 767-3653        Fax: (212) 202-3827 lrosen@rosenlegal.com pkim@rosenlegal.com cases@rosenlegal.com www.rosenlegal.com   COMTEX_416399066/2010/2022-10-11T10:50:08   ",11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,"ROSEN, A HIGHLY RECOGNIZED LAW FIRM, Encourages Yatsen Holding Limited Investors to Secure Counsel Before Important Deadline in Securities Class Action - YSG",https://futures.tradingcharts.com/news/futures/ROSEN__A_HIGHLY_RECOGNIZED_LAW_FIRM__Encourages_Yatsen_Holding_Limited_Investors_to_Secure_Counsel_Before_Important_Deadline_in_Securities_Class_Action___YSG_416399066.html,"[GLOBE NEWSWIRE via COMTEX, Yatsen Holding Limited Investors, GLOBE NEWSWIRE, Yatsen Holding Limited, NYSE, YSG, Company, Yatsen, Court, a Chinese Company, ISS Securities Class Action Services, Lawdragon, Super Lawyers, Company, Yatsen, Yatsen, Perfect Diary and Little Ondine, Yatsen, Company, Yatsen, Yatsen, P.A.        , Floor        New York, GLOBE NEWSWIRE, Yatsen Holding Limited, NYSE, YSG, Company, Yatsen, Court, a Chinese Company, ISS Securities Class Action Services, Lawdragon, Super Lawyers, Company, Yatsen, Yatsen, Perfect Diary and Little Ondine, Yatsen, Company, Yatsen, Yatsen, P.A.        , Floor        New York]","[ROSEN, Yatsen Holding Limited Investors]"
" TORONTO, Oct. 11, 2022 (Canada NewsWire via COMTEX) --
 Canadian Financings (https://www.financings.ca/) today released Canada's only comprehensive initial public offering (IPO) summary report for Q3, 2022.
 (Dollar figures are in Canadian dollar, unless otherwise noted)
 Canadian IPO market continued its mighty struggle in Q3 2022, reporting only 9 IPOs or 20 IPOs including Capital Pool Company (CPC) and Special Purpose Acquisition Corporation (SPAC) IPOs, for $49 million and $53 million respectively.
 Q3 non-CPC/SPAC IPO results ranked 4th lowest since 2017, slightly better than the results of Q3 and Q2 2019 and Q2 2020, which raised $6 million, $7 million, and $11 million respectively.  Q1 2022 ranked the fifth lowest since 2017 with $58 million from 12 IPOs.
 Dream Residential Real Estate Investment Trust (TSX: DDR.U) (US $125 million), Ivanhoe Electric Inc. (TSX/NYSE American: IE) (US $169 million) and Bausch + Lomb Corporation (NYSE/TSX: BLCO) (US $630 million) were the only $100 million plus non-CPC/SPAC IPOs, collectively raised $1,187 million or 90% of the total non-CPC/SPAC IPO amount.
 First nine months all IPO results represent decreases of 23% and 78% in total number of IPOs and amount raised from the same period last year (124 IPOs for $7,568 million).
 Non-CPC/SPAC IPOs dropped 36% and 80% in total number of IPOs and amount raised respectively from the same period last year (58 IPOs for $6,638 million).
 In Q3, 2022, 5 IPOs completed on The Canadian Securities Exchange (CSE) while 4 IPOs completed on the TSX Venture Exchange (TSX-V).
 For the first nine months of 2022, 21 IPOs completed on the CSE, representing 57% of total number of non-CPC/SPAC IPOs.
 8 of 9 IPOs were mining IPOs in Q3 2022 with four each on CSE and TSX-V.
 For the first nine months of 2022, 27 mining IPOs completed on all exchanges, accounting for 73% of total number of non-CPC/SPAC IPOs and 24% of total amount.
 For the first nine months of 2022, CSE led all mining IPOs completing 17 IPOs or 63% of 27 mining IPOs. 9 and 1 mining IPOs completed on TSX-V and TSX respectively.
 There was no IPO completed on Toronto Stock Exchange (TSX) in Q3 2022.  TSX continued to lead all exchanges in total gross amount, raising $1,549 million (92%) from all IPOs or $1,214 million (92%) from non-CPC/SPAC IPOs.
 First nine months 2022 Canadian IPO Summary Overview report is available from financings.ca:  https://www.financings.ca/reports/
 CPC - capital pool companySPAC - special purpose acquisition corporation also blank check company in the USIncluded: Canadian exchange (CSE, TSX, TSX-V, NEO) or cross-listed Canadian/foreign exchange IPOs, by both Canadian and foreign firms.Excluded: - IPOs by Canadian firms solely on foreign exchanges- ETFs/closed-end funds, publicly listed or non-listed investment funds- Non-offering listings by qualification of distribution of previously issued securities- Reverse take-overs (RTOs), qualifying transactions (QTs), qualifying acquisitions (QAs)
 Canadian Financings, a service of CPE Analytics, is Canada only all financings database covering private (VC, PE, private exempt and non-exempt) and public financings by both Canadian and foreign firms, IPOs, M&As, fundraisings by, both Canadian and foreign, professional VC/PE firms, non-investment fund issuer funds, and investment funds. https://financings.ca
 CPE Analytics is Canada's leading all financing intelligence provider.   We provide comprehensive, verified, and unbiased information and unmatched insights and intelligence on public financings, private financings, initial public offerings (IPOs), M&As, professional investment firm fundraising activities.
 CPE Analytics is Canada's only provider of comprehensive IPO report and analysis.
 CPE Analytics is the data analytics division of CPE Media & Data Company.  https://cpeanalytics.ca
 Founded by Canada's most experienced private capital and financing research experts, CPE Media & Data Company is Canada's leading all financing news and data provider. https://cpecompany.ca/
 SOURCE  CPE Media Inc.
 View original content to download multimedia: http://www.newswire.ca/en/releases/archive/October2022/11/c6399.html
 SOURCE: CPE Media Inc.
 COMTEX_416392666/2197/2022-10-11T09:30:00  Copyright (C) 2022 CNW Group. All rights reserved.
 ",11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,CSE and Mining lead dismal 2022 Canadian IPO market,https://futures.tradingcharts.com/news/futures/CSE_and_Mining_lead_dismal_2022_Canadian_IPO_market_416392666.html,"[Capital Pool Company, CPC, Special Purpose Acquisition Corporation, Q3 non-CPC/SPAC IPO, Q3, Ivanhoe Electric Inc., TSX/NYSE American: IE, Bausch + Lomb Corporation, NYSE, non-CPC/SPAC, non-CPC/SPAC IPO, IPO, Non-CPC, The Canadian Securities Exchange, CSE, the TSX Venture Exchange, CSE, non-CPC/SPAC, CSE, non-CPC/SPAC, CSE, TSX, Toronto Stock Exchange, TSX, TSX, non-CPC/SPAC, CPC, USIncluded, CSE, TSX, TSX-V, NEO, foreign exchanges- ETFs/, CPE Analytics, CPE Analytics, CPE Media & Data Company, CPE Media & Data Company, CPE Media Inc., CPE Media Inc., CNW Group]",[CSE]
" NEW YORK, October 11, 2022 (BUSINESS WIRE) --
 LUXUS, the world's first luxury alternative investment platform specializing in precious gems and high jewelry, announces its second IPO, the Golden Dahlia, a rare Fancy Vivid Yellow diamond ring with a market capitalization of $1.5M, selling at $300 per share.
 This press release features multimedia. View the full release here: https://www.businesswire.com/news/home/20221010005555/en/
 Previously available only to the ultra-wealthy, celebrities, royalty and institutional collectors, LUXUS has made this exclusivity accessible to investors of all levels on its digital platform. With LUXUS' second IPO, investors now have the opportunity to partake in fractional ownership of these rare assets.
 The Fancy Vivid Yellow grade represents the pinnacle of the yellow diamond category, and the Golden Dahlia's antique emerald cut with no inclusions is a true rarity that is highly sought after by collectors, consumers and connoisseurs. LUXUS is making it available for investors for the first time ever.
 Additionally, the high inflationary market environment and geopolitical instability make ultra rare assets like the Golden Dahlia challenging to procure. As investors seek the safe havens of hard assets, demand for scarce precious metals & gems is stronger than ever. ""As LUXUS grows, we are committed to providing investors with access to the world's scarcest assets so that they can effectively hedge their exposure to traditional asset classes. We look forward to releasing research and educational materials in the coming months as the capabilities of our technology platform deepen and our team grows,"" said Founder and CEO, Dana Auslander. ""The Golden Dahlia is one of many exceptional fancy colored diamonds that we intend to offer investors as they explore this emerging asset class.""
 All assets listed on the platform are independently appraised and valued through IGI (International Gemological Institute), the global leader in diamond jewelry grading. Each asset is accompanied by a GIA grading report to ensure authenticity. Further, fancy colored diamonds contain a rarity report from FCRF (Fancy Colored Research Foundation).
 About LUXUS
 LUXUS is the first alternative investment platform built around the mission to empower everyone to invest in luxury assets. LUXUS partners with the world's premium brands to unlock fractional ownership in coveted jewelry, ethically sourced precious gems, rare timepieces, accessories and more for retail investors around the world. Other investment platforms provided a roadmap for superior user experience and accessibility that we are employing for luxury assets for the first time ever. The founding team of seasoned executives has deep expertise in FinTech, Investment Management, Sales & Trading, Luxury, and Technology, and is backed by some of the world's most respected investors.
 To participate as an investor in the offering, investors can go to www.luxusco.com. The most recent version of the company's offering circular may be found here, https://sec.report/Document/0001010549-22-000200/luxus1apos.htm.
 THE PRESS RELEASE MAY CONTAIN FORWARD-LOOKING STATEMENTS AND INFORMATION RELATING TO, AMONG OTHER THINGS, THE COMPANY, ITS BUSINESS PLAN AND STRATEGY, AND ITS INDUSTRY. THESE FORWARD-LOOKING STATEMENTS ARE BASED ON THE BELIEFS OF, ASSUMPTIONS MADE BY, AND INFORMATION CURRENTLY AVAILABLE TO THE COMPANY'S MANAGEMENT. WHEN USED IN THE OFFERING MATERIALS, THE WORDS ""ESTIMATE,"" ""PROJECT,"" ""BELIEVE,"" ""ANTICIPATE,"" ""INTEND,"" ""EXPECT"" AND SIMILAR EXPRESSIONS ARE INTENDED TO IDENTIFY FORWARD-LOOKING STATEMENTS, WHICH CONSTITUTE FORWARD LOOKING STATEMENTS. THESE STATEMENTS REFLECT MANAGEMENT'S CURRENT VIEWS WITH RESPECT TO FUTURE EVENTS AND ARE SUBJECT TO RISKS AND UNCERTAINTIES THAT COULD CAUSE THE COMPANY'S ACTUAL RESULTS TO DIFFER MATERIALLY FROM THOSE CONTAINED IN THE FORWARD-LOOKING STATEMENTS. INVESTORS ARE CAUTIONED NOT TO PLACE UNDUE RELIANCE ON THESE FORWARD-LOOKING STATEMENTS, WHICH SPEAK ONLY AS OF THE DATE ON WHICH THEY ARE MADE. THE COMPANY DOES NOT UNDERTAKE ANY OBLIGATION TO REVISE OR UPDATE THESE FORWARD-LOOKING STATEMENTS TO REFLECT EVENTS OR CIRCUMSTANCES AFTER SUCH DATE OR TO REFLECT THE OCCURRENCE OF UNANTICIPATED EVENTS.
 AN AFFILIATE OF LUXUS IS ANTICIPATING MAKING AN OFFERING OF SECURITIES UNDER TIER 2 OF REGULATION A. NO MONEY OR OTHER CONSIDERATION IS BEING SOLICITED AND, IF SENT IN RESPONSE, WILL NOT BE ACCEPTED. NO OFFER TO BUY SECURITIES CAN BE ACCEPTED, AND NO PART OF THE PURCHASE PRICE CAN BE RECEIVED, UNTIL AN OFFERING STATEMENT FILED WITH THE SEC HAS BEEN QUALIFIED BY THE SEC. ANY SUCH OFFER MAY BE WITHDRAWN OR REVOKED, WITHOUT OBLIGATION OR COMMITMENT OF ANY KIND, AT ANY TIME BEFORE NOTICE OF ACCEPTANCE GIVEN AFTER THE DATE OF QUALIFICATION BY THE SEC OR AS STATED IN THE OFFERING MATERIALS RELATING TO AN INVESTMENT OPPORTUNITY, AS APPLICABLE. AN INDICATION OF INTEREST INVOLVES NO OBLIGATION OR COMMITMENT OF ANY KIND. THE MOST RECENT COPY OF THE OFFERING CIRCULAR RELATED TO THIS OFFERING MAY BE FOUND AT https://sec.report/Document/0001010549-22-000200/luxus1apos.htm.
 View source version on businesswire.com: https://www.businesswire.com/news/home/20221010005555/en/
 SOURCE: LUXUS
 <img alt="""" src=""https://cts.businesswire.com/ct/CT?id=bwnews&sty=20221010005555r1&sid=cmtx6&distro=nx&lang=en"" style=""width:0;height:0"" />
 COMTEX_416387806/1006/2022-10-11T08:00:01  Copyright Business Wire 2022
 ",11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,"Luxury Alternative Investment Platform, LUXUS, Announces the IPO of the $1.5M Golden Dahlia Ring",https://futures.tradingcharts.com/news/futures/Luxury_Alternative_Investment_Platform__LUXUS__Announces_the_IPO_of_the__1_5M_Golden_Dahlia_Ring_416387806.html,"[IPO, the Golden Dahlia, LUXUS, LUXUS, pinnacle, the Golden Dahlia's, Founder, IGI (International Gemological Institute, GIA, FCRF, Fancy Colored Research Foundation, FinTech, Investment Management, Sales & Trading, Technology, STRATEGY, INDUSTRY, INTEND, SPEAK, SEC, SEC, SEC, alt=]","[Luxury Alternative Investment Platform, LUXUS]"
" NEW YORK, October 11, 2022 (BUSINESS WIRE) --
 WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of TuSimple Holdings Inc. (NASDAQ: TSP): (i) pursuant and/or traceable to the offering documents issued in connection with the Company's initial public offering conducted on or about April 15, 2021 (the ""IPO""); and/or (ii) between April 15, 2021 and August 1, 2022, both dates inclusive (the ""Class Period""), of the important October 31, 2022 lead plaintiff deadline.
 SO WHAT: If you purchased TuSimple securities you may be entitled to compensation without payment of any out of pocket fees or costs through a contingency fee arrangement.
 WHAT TO DO NEXT: To join the TuSimple class action, go to https://rosenlegal.com/submit-form/?case_id=8026 or call Phillip Kim, Esq. toll-free at 866-767-3653 or email pkim@rosenlegal.com or cases@rosenlegal.com for information on the class action. A class action lawsuit has already been filed. If you wish to serve as lead plaintiff, you must move the Court no later than October 31, 2022. A lead plaintiff is a representative party acting on behalf of other class members in directing the litigation.
 WHY ROSEN LAW: We encourage investors to select qualified counsel with a track record of success in leadership roles. Often, firms issuing notices do not have comparable experience, resources or any meaningful peer recognition. Many of these firms do not actually handle securities class actions, but are merely middlemen that refer clients or partner with law firms that actually litigate the cases. Be wise in selecting counsel. The Rosen Law Firm represents investors throughout the globe, concentrating its practice in securities class actions and shareholder derivative litigation. Rosen Law Firm has achieved the largest ever securities class action settlement against a Chinese Company. Rosen Law Firm was Ranked No. 1 by ISS Securities Class Action Services for number of securities class action settlements in 2017. The firm has been ranked in the top 4 each year since 2013 and has recovered hundreds of millions of dollars for investors. In 2019 alone the firm secured over $438 million for investors. In 2020, founding partner Laurence Rosen was named by law360 as a Titan of Plaintiffs' Bar. Many of the firm's attorneys have been recognized by Lawdragon and Super Lawyers.
 DETAILS OF THE CASE: According to the lawsuit, the IPO documents were negligently prepared and, as a result, contained untrue statements of material fact or omitted to state other facts necessary to make the statements made not misleading and were not prepared in accordance with the rules and regulations governing their preparation. Additionally, the complaint alleges that, throughout the Class Period, defendants made materially false and misleading statements regarding TuSimple's business, operations, and prospects. Specifically, the IPO documents and defendants made false and/or misleading statements and/or failed to disclose that: (1) TuSimple's commitment to safety was significantly overstated and defendants concealed fundamental problems with the Company's technology; (2) TuSimple was rushing the testing of its autonomous driving technology in order to deliver driverless trucks to the market ahead of its more safety-conscious competitors; (3) there was a corporate culture within TuSimple that suppressed or ignored safety concerns in favor of unrealistically ambitious testing and delivery schedules; (4) the aforementioned conduct made accidents involving TuSimple's autonomous driving technology more likely; (5) the aforementioned conduct invited enhanced regulatory scrutiny and investigatory action toward TuSimple; and (6) as a result, defendants' public statements were materially false and misleading at all relevant times. When the true details entered the market, the lawsuit claims that investors suffered damages.
 To join the TuSimple class action, go to https://rosenlegal.com/submit-form/?case_id=8026 or call Phillip Kim, Esq. toll-free at 866-767-3653 or email pkim@rosenlegal.com or cases@rosenlegal.com for information on the class action.
 No Class Has Been Certified. Until a class is certified, you are not represented by counsel unless you retain one. You may select counsel of your choice. You may also remain an absent class member and do nothing at this point. An investor's ability to share in any potential future recovery is not dependent upon serving as lead plaintiff.
 Follow us for updates on LinkedIn: https://www.linkedin.com/company/the-rosen-law-firm, on Twitter: https://twitter.com/rosen_firm or on Facebook: https://www.facebook.com/rosenlawfirm/.
 Attorney Advertising. Prior results do not guarantee a similar outcome.
 View source version on businesswire.com: https://www.businesswire.com/news/home/20221010005569/en/
 SOURCE: Rosen Law Firm
 <img alt="""" src=""https://cts.businesswire.com/ct/CT?id=bwnews&sty=20221010005569r1&sid=cmtx6&distro=nx&lang=en"" style=""width:0;height:0"" />
 COMTEX_416346008/1006/2022-10-10T20:15:00  Copyright Business Wire 2022
 ",11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,GLOBALLY RECOGNIZED ROSEN LAW FIRM Encourages TuSimple Holdings Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - TSP,https://futures.tradingcharts.com/news/futures/GLOBALLY_RECOGNIZED_ROSEN_LAW_FIRM_Encourages_TuSimple_Holdings_Inc__Investors_to_Secure_Counsel_Before_Important_Deadline_in_Securities_Class_Action___TSP_416346008.html,"[TuSimple Holdings Inc., Company, Court, a Chinese Company, ISS Securities Class Action Services, Lawdragon, Super Lawyers, IPO, TuSimple, IPO, Company, TuSimple, TuSimple, alt=]",[TuSimple Holdings Inc.]
CleanTech Lithium confirms significant discovery in Francisco Basin - The Armchair Trader,11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,CleanTech Lithium confirms significant discovery in Francisco Basin - The Armchair Trader,https://www.thearmchairtrader.com/cleantech-lithium-confirms-significant-discovery-in-francisco-basin/,[CleanTech Lithium],[CleanTech Lithium]
Domo Names Monica Pool Knox as Chief People Officer | Business Wire,11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,Domo Names Monica Pool Knox as Chief People Officer | Business Wire,https://www.businesswire.com/news/home/20221011006154/en/Domo-Names-Monica-Pool-Knox-as-Chief-People-Officer,[],[]
Five9 (FIVN) Shares Plunge 20% as CEO Departs to Lead Private Company - Coinspeaker,11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,Five9 (FIVN) Shares Plunge 20% as CEO Departs to Lead Private Company - Coinspeaker,https://www.coinspeaker.com/five9-fivn-shares-plunge-20/,[Lead Private Company - Coinspeaker],[Lead Private Company - Coinspeaker]
Is SolarJuice Co. Ltd. <b>IPO</b> a Good Buy? • SJA Stock - Benzinga,11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,Is SolarJuice Co. Ltd. <b>IPO</b> a Good Buy? • SJA Stock - Benzinga,https://www.benzinga.com/money/is-solarjuice-co-ltd-ipo-a-good-buy,"[SolarJuice Co. Ltd., SJA Stock - Benzinga]","[SolarJuice Co. Ltd., SJA Stock - Benzinga]"
President Ruto pledges to end six-year <b>IPO</b> drought with 10 listings - Business Daily,11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,President Ruto pledges to end six-year <b>IPO</b> drought with 10 listings - Business Daily,https://www.businessdailyafrica.com/bd/markets/capital-markets/ruto-pledges-to-end-six-year-ipo-drought-with-10-listings-3981146,[Business Daily],[Business Daily]
Tech exposition in Dubai: 30 firms from Kerala take part - The Plunge Daily,11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,Tech exposition in Dubai: 30 firms from Kerala take part - The Plunge Daily,https://mybigplunge.com/startups/events/tech-exposition-in-dubai-30-firms-from-kerala-take-part/,"[Tech, The Plunge Daily]","[Tech, The Plunge Daily]"
Opinion: What are the Side Effects of Delta 10 Gummies? - Best Stocks,11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,Opinion: What are the Side Effects of Delta 10 Gummies? - Best Stocks,https://beststocks.com/opinion-what-are-the-side-effects/,[],[]
EquityZen to Accelerate Growth with the Additions of New Senior Leaders | Business Wire,11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,EquityZen to Accelerate Growth with the Additions of New Senior Leaders | Business Wire,https://www.businesswire.com/news/home/20221011005401/en/EquityZen-to-Accelerate-Growth-with-the-Additions-of-New-Senior-Leaders,"[EquityZen, Accelerate Growth]","[EquityZen, Accelerate Growth]"
Verses Appoints Former Vice Chairman Of Deloitte As Chairman - The Deep Dive,11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,Verses Appoints Former Vice Chairman Of Deloitte As Chairman - The Deep Dive,https://thedeepdive.ca/verses-appoints-former-vice-chairman-of-deloitte-as-chairman/,[Deloitte],[Deloitte]
Former Vice Chairman of Deloitte Jay Samit joins VERSES Board of Directors as Chairman,11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,Former Vice Chairman of Deloitte Jay Samit joins VERSES Board of Directors as Chairman,https://www.northernnews.ca/globe-newswire/former-vice-chairman-of-deloitte-jay-samit-joins-verses-board-of-directors-as-chairman,[Deloitte Jay Samit],[Deloitte Jay Samit]
The Non-Apple PC Market Has Fallen Below <b>Pre</b>-Pandemic Levels - Nasdaq,11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,The Non-Apple PC Market Has Fallen Below <b>Pre</b>-Pandemic Levels - Nasdaq,https://www.nasdaq.com/articles/the-non-apple-pc-market-has-fallen-below-pre-pandemic-levels,[The Non-Apple PC Market],[The Non-Apple PC Market]
Former Vice Chairman of Deloitte Jay Samit joins VERSES Board of Directors as Chairman,11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,Former Vice Chairman of Deloitte Jay Samit joins VERSES Board of Directors as Chairman,https://finance.yahoo.com/news/former-vice-chairman-deloitte-jay-120000793.html,[Deloitte Jay Samit],[Deloitte Jay Samit]
"<b>Pre</b>-market Movers: VOXR, MDIA, DFLI, MPTI, NMRD… - Nasdaq",11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,"<b>Pre</b>-market Movers: VOXR, MDIA, DFLI, MPTI, NMRD… - Nasdaq",https://www.nasdaq.com/articles/pre-market-movers:-voxr-mdia-dfli-mpti-nmrd...,[],[]
"LionHeart Studio <b>Pre</b>-<b>IPO</b> - Appears to Be Well past Its Peak, Founder Cashed In $700m",11/Oct/2022 00:00:00,13/Oct/2022 03:45:28,"LionHeart Studio <b>Pre</b>-<b>IPO</b> - Appears to Be Well past Its Peak, Founder Cashed In $700m",https://www.smartkarma.com/insights/lionheart-studio-pre-ipo-the-negatives-appears-to-be-well-past-its-peak-founder-cashed-in-700m,[LionHeart Studio],[LionHeart Studio]
